   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   103.719    1.76  1.64  1.4  78.   80.   58.    0.6   0.3   0.12
   103.730    1.77  1.63  1.42 78.   80.   58.    0.6   0.29  0.12
   103.792    1.76  1.63  1.38 80.   80.   56.    0.6   0.3   0.12
   103.861    1.77  1.64  1.4  78.   80.   58.    0.6   0.29  0.12
   103.890    1.76  1.63  1.42 78.   80.   58.    0.6   0.3   0.12
   103.915    1.77  1.63  1.42 78.   80.   58.    0.6   0.28  0.14
   103.936    1.76  1.62  1.4  80.   80.   56.    0.6   0.29  0.14
   103.965    1.77  1.64  1.38 78.   80.   58.    0.6   0.3   0.16
   104.005    1.78  1.64  1.4  78.   80.   58.    0.6   0.28  0.12
   104.050    1.76  1.63  1.4  78.   80.   58.    0.6   0.29  0.16
   104.075    1.78  1.64  1.4  80.   80.   56.    0.6   0.28  0.12
   104.117    1.76  1.64  1.4  80.   80.   56.    0.6   0.3   0.14
   104.119    1.76  1.63  1.42 80.   80.   56.    0.6   0.3   0.14
   104.131    1.77  1.64  1.4  78.   80.   58.    0.6   0.29  0.16
   104.148    1.76  1.62  1.4  78.   80.   58.    0.6   0.28  0.14
   104.161    1.76  1.64  1.4  80.   80.   56.    0.6   0.28  0.14
   104.193    1.76  1.62  1.38 78.   80.   58.    0.6   0.28  0.12
   104.257    1.76  1.62  1.38 78.   80.   58.    0.6   0.28  0.14
   104.531    1.77  1.63  1.42 78.   80.   58.    0.6   0.28  0.16
   104.600    1.76  1.62  1.42 78.   80.   58.    0.6   0.28  0.16
   104.709    1.77  1.63  1.4  78.   80.   58.    0.6   0.28  0.16
   104.733    1.76  1.62  1.42 78.   80.   58.    0.6   0.28  0.14
   104.739    1.77  1.62  1.4  80.   80.   56.    0.6   0.28  0.12
   104.746    1.76  1.63  1.4  80.   80.   56.    0.6   0.29  0.14
   104.761    1.77  1.63  1.38 78.   80.   58.    0.6   0.29  0.16
   104.769    1.78  1.63  1.42 80.   80.   56.    0.6   0.28  0.12
   104.824    1.77  1.63  1.38 78.   80.   58.    0.6   0.28  0.16
   104.849    1.77  1.64  1.4  80.   80.   56.    0.6   0.29  0.12
   104.911    1.77  1.64  1.4  78.   80.   58.    0.6   0.28  0.16
   104.958    1.76  1.64  1.4  80.   80.   56.    0.6   0.29  0.14
   104.962    1.77  1.63  1.42 80.   80.   56.    0.6   0.29  0.12
   104.983    1.76  1.63  1.4  78.   80.   58.    0.6   0.29  0.12
   104.985    1.76  1.62  1.42 80.   80.   56.    0.6   0.3   0.12
   105.104    1.76  1.63  1.4  80.   80.   56.    0.6   0.28  0.14
   105.107    1.76  1.63  1.4  80.   80.   56.    0.6   0.3   0.12
   105.112    1.76  1.62  1.38 80.   80.   56.    0.6   0.29  0.12
   105.147    1.77  1.62  1.42 78.   80.   58.    0.6   0.28  0.12
   105.183    1.77  1.64  1.38 80.   80.   56.    0.6   0.29  0.12
   105.201    1.77  1.64  1.38 78.   80.   58.    0.6   0.28  0.14
   105.210    1.76  1.64  1.38 78.   80.   58.    0.6   0.29  0.12
   105.212    1.77  1.62  1.38 78.   80.   58.    0.6   0.28  0.16
   105.232    1.76  1.64  1.4  78.   80.   58.    0.6   0.29  0.14
   105.282    1.77  1.63  1.4  78.   80.   58.    0.6   0.28  0.12
   105.300    1.76  1.62  1.4  80.   80.   56.    0.6   0.28  0.14
   105.333    1.76  1.62  1.42 80.   80.   56.    0.6   0.29  0.14
   105.340    1.76  1.64  1.38 78.   80.   58.    0.6   0.29  0.14
   105.351    1.76  1.62  1.42 78.   80.   58.    0.6   0.29  0.12
   105.431    1.76  1.64  1.42 78.   80.   58.    0.6   0.29  0.16
   105.456    1.77  1.64  1.38 78.   80.   58.    0.6   0.29  0.16
   105.459    1.77  1.64  1.42 78.   80.   58.    0.6   0.28  0.16
   105.536    1.76  1.64  1.38 80.   80.   56.    0.6   0.3   0.12
   105.608    1.77  1.64  1.4  78.   80.   58.    0.6   0.28  0.14
   105.656    1.76  1.64  1.42 80.   80.   56.    0.6   0.3   0.14
   105.685    1.77  1.64  1.38 78.   80.   58.    0.6   0.28  0.12
   105.771    1.76  1.64  1.42 78.   80.   58.    0.6   0.29  0.14
   105.929    1.77  1.64  1.42 78.   80.   58.    0.6   0.29  0.12
   105.978    1.78  1.64  1.42 78.   80.   58.    0.6   0.28  0.12
   106.102    1.77  1.64  1.42 78.   80.   58.    0.6   0.28  0.14
   106.125    1.77  1.63  1.38 80.   80.   56.    0.6   0.28  0.12
   106.142    1.76  1.64  1.38 78.   80.   58.    0.6   0.28  0.16
   106.187    1.78  1.64  1.42 80.   80.   56.    0.6   0.28  0.12
   106.292    1.76  1.62  1.4  80.   80.   56.    0.6   0.29  0.12
   106.321    1.76  1.62  1.4  78.   80.   58.    0.6   0.28  0.12
   106.351    1.76  1.64  1.42 78.   80.   58.    0.6   0.3   0.12
   106.411    1.77  1.62  1.42 80.   80.   56.    0.6   0.28  0.12
   106.467    1.76  1.63  1.38 78.   80.   58.    0.6   0.28  0.12
   106.573    1.77  1.64  1.42 80.   80.   56.    0.6   0.29  0.12
   106.617    1.76  1.62  1.38 78.   80.   58.    0.6   0.29  0.16
   106.644    1.76  1.63  1.42 80.   80.   56.    0.6   0.29  0.14
   106.650    1.76  1.64  1.4  80.   80.   56.    0.6   0.3   0.12
   106.734    1.76  1.63  1.38 80.   80.   56.    0.6   0.29  0.12
   106.812    1.77  1.64  1.38 80.   80.   56.    0.6   0.28  0.12
   106.827    1.76  1.63  1.42 80.   80.   56.    0.6   0.3   0.12
   106.959    1.76  1.63  1.4  78.   80.   58.    0.6   0.28  0.14
   107.016    1.76  1.63  1.38 78.   80.   58.    0.6   0.28  0.14
   107.070    1.76  1.64  1.4  78.   80.   58.    0.6   0.29  0.12
   107.144    1.76  1.62  1.4  78.   80.   58.    0.6   0.28  0.16
   107.183    1.76  1.64  1.42 80.   80.   56.    0.6   0.29  0.14
   107.359    1.77  1.63  1.42 78.   80.   58.    0.6   0.28  0.12
   107.388    1.76  1.64  1.38 78.   80.   58.    0.6   0.3   0.16
   107.414    1.76  1.63  1.42 78.   80.   58.    0.6   0.28  0.14
   107.419    1.77  1.64  1.4  78.   80.   58.    0.6   0.28  0.12
   107.476    1.76  1.64  1.42 80.   80.   56.    0.6   0.28  0.14
   107.478    1.76  1.63  1.42 78.   80.   58.    0.6   0.29  0.12
   107.504    1.76  1.62  1.42 80.   80.   56.    0.6   0.28  0.14
   107.625    1.76  1.64  1.4  78.   80.   58.    0.6   0.29  0.16
   107.704    1.76  1.63  1.42 80.   80.   56.    0.6   0.28  0.14
   107.722    1.76  1.63  1.38 78.   80.   58.    0.6   0.28  0.16
   107.746    1.77  1.63  1.4  80.   80.   56.    0.6   0.28  0.12
   107.872    1.76  1.63  1.4  80.   80.   56.    0.6   0.29  0.12
   108.015    1.76  1.62  1.42 80.   80.   56.    0.6   0.29  0.12
   108.054    1.76  1.63  1.38 78.   80.   58.    0.6   0.29  0.16
   108.217    1.76  1.64  1.42 80.   80.   56.    0.6   0.3   0.12
   108.246    1.76  1.63  1.4  78.   80.   58.    0.6   0.28  0.16
   108.258    1.76  1.63  1.4  78.   80.   58.    0.6   0.28  0.12
   108.268    1.76  1.64  1.38 78.   80.   58.    0.6   0.28  0.12
   108.335    1.76  1.62  1.38 78.   80.   58.    0.6   0.28  0.16
   108.356    1.76  1.64  1.38 78.   80.   58.    0.6   0.29  0.16
   108.359    1.76  1.64  1.4  78.   80.   58.    0.6   0.28  0.16
   108.593    1.76  1.63  1.42 78.   80.   58.    0.6   0.28  0.16
   108.692    1.76  1.62  1.42 78.   80.   58.    0.6   0.28  0.12
   108.959    1.76  1.64  1.4  78.   80.   58.    0.6   0.28  0.14
   109.004    1.77  1.64  1.4  80.   80.   56.    0.6   0.28  0.12
   109.226    1.76  1.64  1.42 78.   80.   58.    0.6   0.28  0.14
   109.351    1.77  1.64  1.42 78.   80.   58.    0.6   0.28  0.12
   109.478    1.76  1.64  1.42 78.   80.   58.    0.6   0.29  0.12
   109.480    1.76  1.63  1.42 80.   80.   56.    0.6   0.29  0.12
   109.575    1.76  1.64  1.42 78.   80.   58.    0.6   0.28  0.16
   109.644    1.77  1.63  1.42 80.   80.   56.    0.6   0.28  0.12
   109.683    1.76  1.62  1.38 80.   80.   56.    0.6   0.28  0.12
   109.702    1.76  1.64  1.38 80.   80.   56.    0.6   0.29  0.12
   109.965    1.76  1.64  1.4  78.   80.   58.    0.6   0.28  0.12
   110.419    1.76  1.63  1.42 78.   80.   58.    0.6   0.28  0.12
   110.613    1.76  1.64  1.38 78.   80.   58.    0.6   0.28  0.14
   110.723    1.76  1.63  1.38 80.   80.   56.    0.6   0.28  0.12
   110.941    1.76  1.62  1.4  80.   80.   56.    0.6   0.28  0.12
   111.130    1.76  1.64  1.4  80.   80.   56.    0.6   0.29  0.12
   111.217    1.77  1.64  1.42 80.   80.   56.    0.6   0.28  0.12
   111.648    1.76  1.64  1.38 80.   80.   56.    0.6   0.28  0.12
   111.781    1.76  1.64  1.42 78.   80.   58.    0.6   0.28  0.12
   112.506    1.76  1.63  1.4  80.   80.   56.    0.6   0.28  0.12
   112.607    1.76  1.62  1.42 80.   80.   56.    0.6   0.28  0.12
   112.869    1.76  1.64  1.42 80.   80.   56.    0.6   0.29  0.12
   113.960    1.76  1.64  1.4  80.   80.   56.    0.6   0.28  0.12
   114.428    1.76  1.63  1.42 80.   80.   56.    0.6   0.28  0.12
   116.085    1.76  1.64  1.42 80.   80.   56.    0.6   0.28  0.12
   167.633    1.76  1.64  1.38 78.   80.   56.    0.6   0.28  0.16
   169.690    1.77  1.64  1.38 78.   80.   56.    0.6   0.28  0.16
   172.611    1.78  1.64  1.38 78.   80.   56.    0.6   0.28  0.16
   176.929    1.78  1.64  1.4  78.   80.   56.    0.6   0.28  0.16
   177.104    1.77  1.64  1.4  78.   80.   56.    0.6   0.28  0.16
   178.121    1.78  1.62  1.42 78.   80.   56.    0.6   0.3   0.12
   178.307    1.76  1.64  1.4  78.   80.   56.    0.6   0.28  0.16
   183.992    1.78  1.64  1.42 78.   80.   56.    0.6   0.28  0.16
   184.252    1.78  1.63  1.42 78.   80.   56.    0.6   0.3   0.12
   185.462    1.76  1.63  1.38 78.   80.   56.    0.6   0.28  0.16
   186.899    1.77  1.64  1.42 78.   80.   56.    0.6   0.28  0.16
   187.730    1.77  1.63  1.38 78.   80.   56.    0.6   0.28  0.16
   188.285    1.78  1.62  1.42 78.   80.   56.    0.6   0.29  0.12
   188.446    1.77  1.62  1.42 78.   80.   56.    0.6   0.3   0.12
   189.269    1.78  1.64  1.42 78.   80.   56.    0.6   0.3   0.12
   189.333    1.78  1.62  1.4  78.   80.   56.    0.6   0.3   0.12
   190.772    1.76  1.64  1.42 78.   80.   56.    0.6   0.28  0.16
   191.017    1.78  1.63  1.38 78.   80.   56.    0.6   0.28  0.16
   192.751    1.77  1.63  1.4  78.   80.   56.    0.6   0.28  0.16
   192.948    1.78  1.63  1.4  78.   80.   56.    0.6   0.28  0.16
   193.378    1.78  1.63  1.4  78.   80.   56.    0.6   0.3   0.12
   193.604    1.78  1.64  1.38 78.   80.   56.    0.6   0.28  0.14
   194.200    1.76  1.63  1.4  78.   80.   56.    0.6   0.28  0.16
   194.871    1.77  1.63  1.42 78.   80.   56.    0.6   0.3   0.12
   195.224    1.78  1.63  1.42 78.   80.   56.    0.6   0.28  0.16
   196.031    1.78  1.62  1.4  78.   80.   56.    0.6   0.29  0.12
   196.115    1.78  1.64  1.4  78.   80.   56.    0.6   0.3   0.12
   196.217    1.78  1.63  1.42 78.   80.   56.    0.6   0.29  0.12
   198.152    1.77  1.63  1.42 78.   80.   56.    0.6   0.28  0.16
   198.533    1.78  1.63  1.4  78.   80.   56.    0.6   0.29  0.12
   198.626    1.77  1.62  1.4  78.   80.   56.    0.6   0.3   0.12
   198.807    1.77  1.64  1.38 78.   80.   56.    0.6   0.28  0.14
   199.004    1.78  1.64  1.4  78.   80.   56.    0.6   0.28  0.14
   199.485    1.77  1.62  1.42 78.   80.   56.    0.6   0.29  0.12
   199.544    1.78  1.62  1.38 78.   80.   56.    0.6   0.3   0.12
   199.557    1.76  1.64  1.38 78.   80.   56.    0.6   0.29  0.16
   199.908    1.76  1.62  1.42 78.   80.   56.    0.6   0.3   0.12
   200.124    1.78  1.64  1.42 78.   80.   56.    0.6   0.29  0.12
   200.260    1.78  1.62  1.42 78.   80.   56.    0.6   0.28  0.12
   201.242    1.78  1.63  1.38 78.   80.   56.    0.6   0.3   0.12
   201.394    1.78  1.63  1.38 78.   80.   56.    0.6   0.28  0.14
   201.770    1.78  1.64  1.38 78.   80.   56.    0.6   0.3   0.12
   202.020    1.77  1.64  1.38 78.   80.   56.    0.6   0.29  0.16
   202.232    1.78  1.62  1.38 78.   80.   56.    0.6   0.29  0.12
   202.900    1.78  1.63  1.38 78.   80.   56.    0.6   0.29  0.12
   202.970    1.77  1.63  1.4  78.   80.   56.    0.6   0.3   0.12
   203.032    1.78  1.64  1.42 78.   80.   56.    0.6   0.29  0.16
   203.050    1.78  1.64  1.42 78.   80.   56.    0.6   0.28  0.14
   203.072    1.76  1.63  1.42 78.   80.   56.    0.6   0.28  0.16
   203.919    1.78  1.63  1.4  78.   80.   56.    0.6   0.28  0.14
   203.929    1.77  1.64  1.42 78.   80.   56.    0.6   0.3   0.12
   204.107    1.76  1.62  1.38 78.   80.   56.    0.6   0.28  0.16
   204.122    1.77  1.64  1.4  78.   80.   56.    0.6   0.29  0.16
   204.205    1.78  1.63  1.42 78.   80.   56.    0.6   0.28  0.12
   204.423    1.78  1.64  1.4  78.   80.   56.    0.6   0.29  0.12
   204.565    1.78  1.64  1.4  78.   80.   56.    0.6   0.29  0.16
   204.764    1.78  1.62  1.4  78.   80.   56.    0.6   0.28  0.12
   204.897    1.78  1.63  1.42 78.   80.   56.    0.6   0.28  0.14
   204.982    1.76  1.64  1.38 78.   80.   56.    0.6   0.28  0.14
   205.266    1.76  1.64  1.4  78.   80.   56.    0.6   0.29  0.16
   205.301    1.77  1.64  1.42 78.   80.   56.    0.6   0.29  0.16
   205.301    1.78  1.64  1.42 78.   80.   56.    0.6   0.29  0.14
   205.323    1.78  1.64  1.38 78.   80.   56.    0.6   0.29  0.16
   205.714    1.78  1.62  1.42 78.   80.   56.    0.6   0.28  0.16
   206.061    1.77  1.62  1.4  78.   80.   56.    0.6   0.29  0.12
   206.205    1.77  1.62  1.38 78.   80.   56.    0.6   0.28  0.16
   206.290    1.78  1.62  1.42 78.   80.   56.    0.6   0.28  0.14
   206.330    1.77  1.64  1.4  78.   80.   56.    0.6   0.3   0.12
   206.391    1.78  1.64  1.4  78.   80.   56.    0.6   0.29  0.14
   206.515    1.78  1.64  1.38 78.   80.   56.    0.6   0.29  0.14
   206.532    1.76  1.63  1.42 78.   80.   56.    0.6   0.3   0.12
   206.648    1.77  1.63  1.38 78.   80.   56.    0.6   0.28  0.14
   206.705    1.78  1.63  1.42 78.   80.   56.    0.6   0.3   0.14
   206.831    1.77  1.64  1.4  78.   80.   56.    0.6   0.28  0.14
   207.006    1.77  1.62  1.38 78.   80.   56.    0.6   0.3   0.12
   207.135    1.78  1.63  1.42 78.   80.   56.    0.6   0.29  0.14
   207.510    1.77  1.62  1.4  78.   80.   56.    0.6   0.28  0.16
   207.516    1.78  1.64  1.38 78.   80.   56.    0.6   0.29  0.12
   207.572    1.78  1.62  1.4  78.   80.   56.    0.6   0.28  0.16
   207.762    1.78  1.62  1.4  78.   80.   56.    0.6   0.28  0.14
   207.814    1.77  1.62  1.42 78.   80.   56.    0.6   0.28  0.16
   207.820    1.78  1.63  1.4  78.   80.   56.    0.6   0.28  0.12
   207.870    1.78  1.62  1.38 78.   80.   56.    0.6   0.28  0.12
   207.996    1.78  1.62  1.42 78.   80.   56.    0.6   0.3   0.14
   208.068    1.78  1.64  1.42 78.   80.   56.    0.6   0.28  0.12
   208.179    1.78  1.64  1.42 78.   80.   56.    0.6   0.3   0.14
   208.309    1.77  1.63  1.42 78.   80.   56.    0.6   0.29  0.12
   208.420    1.78  1.62  1.38 78.   80.   56.    0.6   0.28  0.14
   208.641    1.76  1.62  1.4  78.   80.   56.    0.6   0.3   0.12
   208.973    1.77  1.63  1.38 78.   80.   56.    0.6   0.3   0.12
   209.050    1.78  1.62  1.38 78.   80.   56.    0.6   0.28  0.16
   209.059    1.76  1.62  1.4  78.   80.   56.    0.6   0.28  0.16
   209.385    1.78  1.62  1.42 78.   80.   56.    0.6   0.29  0.14
   209.458    1.77  1.63  1.4  78.   80.   56.    0.6   0.29  0.12
   209.567    1.78  1.63  1.38 78.   80.   56.    0.6   0.28  0.12
   209.835    1.76  1.64  1.42 78.   80.   56.    0.6   0.29  0.16
   210.362    1.78  1.63  1.4  78.   80.   56.    0.6   0.29  0.14
   210.440    1.77  1.64  1.38 78.   80.   56.    0.6   0.3   0.12
   210.578    1.77  1.62  1.38 78.   80.   56.    0.6   0.29  0.12
   211.011    1.77  1.64  1.38 78.   80.   56.    0.6   0.29  0.14
   211.255    1.78  1.64  1.4  78.   80.   56.    0.6   0.28  0.12
   211.286    1.77  1.63  1.4  78.   80.   56.    0.6   0.28  0.14
   211.615    1.78  1.64  1.38 78.   80.   56.    0.6   0.28  0.12
   212.350    1.76  1.62  1.42 78.   80.   56.    0.6   0.28  0.16
   212.355    1.77  1.63  1.38 78.   80.   56.    0.6   0.29  0.12
   212.420    1.77  1.62  1.42 78.   80.   56.    0.6   0.3   0.14
   212.626    1.78  1.63  1.42 78.   80.   56.    0.6   0.29  0.16
   212.689    1.77  1.62  1.38 78.   80.   56.    0.6   0.28  0.14
   212.807    1.78  1.64  1.4  78.   80.   56.    0.6   0.3   0.14
   212.872    1.78  1.63  1.38 78.   80.   56.    0.6   0.29  0.14
   212.946    1.77  1.62  1.42 78.   80.   56.    0.6   0.28  0.12
   213.019    1.77  1.64  1.4  78.   80.   56.    0.6   0.29  0.14
   213.037    1.77  1.64  1.42 78.   80.   56.    0.6   0.29  0.12
   213.142    1.76  1.63  1.38 78.   80.   56.    0.6   0.28  0.14
   213.299    1.76  1.63  1.4  78.   80.   56.    0.6   0.3   0.12
   213.434    1.77  1.64  1.42 78.   80.   56.    0.6   0.28  0.14
   213.722    1.77  1.63  1.42 78.   80.   56.    0.6   0.29  0.16
   213.827    1.77  1.64  1.42 78.   80.   56.    0.6   0.29  0.14
   214.061    1.77  1.62  1.4  78.   80.   56.    0.6   0.28  0.14
   214.215    1.78  1.62  1.4  78.   80.   56.    0.6   0.29  0.14
   214.216    1.77  1.63  1.42 78.   80.   56.    0.6   0.28  0.14
   214.333    1.77  1.63  1.42 78.   80.   56.    0.6   0.29  0.14
   214.396    1.77  1.64  1.42 78.   80.   56.    0.6   0.3   0.14
   214.495    1.77  1.62  1.42 78.   80.   56.    0.6   0.28  0.14
   214.767    1.76  1.62  1.38 78.   80.   56.    0.6   0.3   0.12
   215.067    1.76  1.62  1.42 78.   80.   56.    0.6   0.29  0.12
   215.207    1.77  1.62  1.42 78.   80.   56.    0.6   0.29  0.14
   215.522    1.77  1.63  1.4  78.   80.   56.    0.6   0.29  0.14
   215.532    1.77  1.63  1.42 78.   80.   56.    0.6   0.3   0.14
   215.628    1.76  1.64  1.4  78.   80.   56.    0.6   0.28  0.14
   215.921    1.77  1.63  1.4  78.   80.   56.    0.6   0.29  0.16
   216.076    1.76  1.64  1.42 78.   80.   56.    0.6   0.3   0.12
   216.105    1.78  1.62  1.4  78.   80.   56.    0.6   0.3   0.14
   216.258    1.77  1.63  1.38 78.   80.   56.    0.6   0.29  0.14
   216.301    1.78  1.63  1.4  78.   80.   56.    0.6   0.29  0.16
   216.339    1.76  1.63  1.38 78.   80.   56.    0.6   0.29  0.16
   216.455    1.77  1.64  1.4  78.   80.   56.    0.6   0.29  0.12
   216.527    1.77  1.62  1.4  78.   80.   56.    0.6   0.28  0.12
   216.777    1.78  1.63  1.4  78.   80.   56.    0.6   0.3   0.14
   216.825    1.76  1.62  1.4  78.   80.   56.    0.6   0.29  0.12
   216.842    1.78  1.64  1.38 78.   80.   56.    0.6   0.3   0.14
   216.961    1.77  1.64  1.4  78.   80.   56.    0.6   0.3   0.14
   217.337    1.76  1.64  1.4  78.   80.   56.    0.6   0.3   0.12
   217.350    1.76  1.63  1.4  78.   80.   56.    0.6   0.29  0.16
   217.361    1.76  1.64  1.38 78.   80.   56.    0.6   0.29  0.14
   217.416    1.76  1.63  1.38 78.   80.   56.    0.6   0.3   0.12
   217.529    1.76  1.63  1.42 78.   80.   56.    0.6   0.29  0.16
   217.693    1.77  1.63  1.42 78.   80.   56.    0.6   0.28  0.12
   217.858    1.77  1.62  1.4  78.   80.   56.    0.6   0.3   0.14
   217.908    1.76  1.62  1.42 78.   80.   56.    0.6   0.3   0.14
   218.035    1.77  1.62  1.4  78.   80.   56.    0.6   0.29  0.14
   218.115    1.77  1.63  1.38 78.   80.   56.    0.6   0.29  0.16
   218.127    1.77  1.64  1.38 78.   80.   56.    0.6   0.29  0.12
   218.190    1.77  1.62  1.38 78.   80.   56.    0.6   0.28  0.12
   218.537    1.77  1.64  1.42 78.   80.   56.    0.6   0.3   0.16
   218.575    1.78  1.64  1.42 78.   80.   56.    0.6   0.3   0.16
   218.587    1.78  1.62  1.38 78.   80.   56.    0.6   0.29  0.14
   219.029    1.76  1.62  1.38 78.   80.   56.    0.6   0.28  0.14
   219.180    1.77  1.64  1.38 78.   80.   56.    0.6   0.3   0.14
   219.346    1.76  1.63  1.4  78.   80.   56.    0.6   0.28  0.14
   219.510    1.77  1.63  1.4  78.   80.   56.    0.6   0.3   0.14
   219.772    1.76  1.62  1.38 78.   80.   56.    0.6   0.29  0.12
   219.962    1.76  1.64  1.38 78.   80.   56.    0.6   0.3   0.12
   220.278    1.78  1.63  1.38 78.   80.   56.    0.6   0.29  0.16
   220.324    1.77  1.63  1.4  78.   80.   56.    0.6   0.28  0.12
   220.414    1.77  1.62  1.42 78.   80.   56.    0.6   0.29  0.16
   220.564    1.77  1.62  1.38 78.   80.   56.    0.6   0.29  0.14
   220.756    1.77  1.63  1.38 78.   80.   56.    0.6   0.28  0.12
   220.849    1.76  1.64  1.4  78.   80.   56.    0.6   0.29  0.14
   220.870    1.76  1.63  1.42 78.   80.   56.    0.6   0.29  0.12
   220.877    1.78  1.62  1.42 78.   80.   56.    0.6   0.29  0.16
   221.636    1.76  1.62  1.4  78.   80.   56.    0.6   0.3   0.14
   221.641    1.77  1.64  1.42 78.   80.   56.    0.6   0.28  0.12
   221.644    1.76  1.64  1.42 78.   80.   56.    0.6   0.3   0.16
   221.775    1.76  1.63  1.38 78.   80.   56.    0.6   0.29  0.14
   221.835    1.76  1.62  1.4  78.   80.   56.    0.6   0.28  0.14
   221.970    1.76  1.63  1.42 78.   80.   56.    0.6   0.3   0.14
   222.072    1.76  1.64  1.42 78.   80.   56.    0.6   0.3   0.14
   222.351    1.77  1.64  1.4  78.   80.   56.    0.6   0.3   0.16
   222.500    1.76  1.62  1.42 78.   80.   56.    0.6   0.29  0.14
   222.540    1.76  1.63  1.4  78.   80.   56.    0.6   0.29  0.14
   222.642    1.78  1.63  1.38 78.   80.   56.    0.6   0.3   0.14
   222.902    1.76  1.63  1.42 78.   80.   56.    0.6   0.29  0.14
   223.099    1.76  1.64  1.4  78.   80.   56.    0.6   0.3   0.14
   223.237    1.77  1.64  1.38 78.   80.   56.    0.6   0.28  0.12
   223.243    1.78  1.64  1.4  78.   80.   56.    0.6   0.3   0.16
   223.327    1.76  1.64  1.42 78.   80.   56.    0.6   0.29  0.14
   223.357    1.77  1.63  1.38 78.   80.   56.    0.6   0.3   0.14
   223.391    1.76  1.62  1.42 78.   80.   56.    0.6   0.29  0.16
   223.426    1.76  1.64  1.4  78.   80.   56.    0.6   0.3   0.16
   223.845    1.76  1.62  1.4  78.   80.   56.    0.6   0.29  0.14
   223.845    1.76  1.64  1.42 78.   80.   56.    0.6   0.28  0.14
   223.851    1.77  1.64  1.4  78.   80.   56.    0.6   0.28  0.12
   223.851    1.76  1.62  1.42 78.   80.   56.    0.6   0.28  0.14
   224.016    1.76  1.64  1.38 78.   80.   56.    0.6   0.3   0.14
   224.130    1.76  1.63  1.42 78.   80.   56.    0.6   0.28  0.14
   224.192    1.77  1.62  1.4  78.   80.   56.    0.6   0.29  0.16
   224.491    1.76  1.63  1.4  78.   80.   56.    0.6   0.3   0.14
   224.533    1.76  1.63  1.4  78.   80.   56.    0.6   0.29  0.12
   224.749    1.77  1.63  1.42 78.   80.   56.    0.6   0.3   0.16
   225.181    1.76  1.62  1.38 78.   80.   56.    0.6   0.29  0.14
   225.279    1.78  1.62  1.4  78.   80.   56.    0.6   0.29  0.16
   225.415    1.76  1.64  1.38 78.   80.   56.    0.6   0.3   0.16
   225.474    1.76  1.62  1.4  78.   80.   56.    0.6   0.29  0.16
   225.942    1.76  1.62  1.42 78.   80.   56.    0.6   0.28  0.12
   226.248    1.76  1.63  1.38 78.   80.   56.    0.6   0.29  0.12
   226.257    1.76  1.64  1.42 78.   80.   56.    0.6   0.29  0.12
   226.401    1.77  1.64  1.38 78.   80.   56.    0.6   0.3   0.16
   226.559    1.78  1.63  1.42 78.   80.   56.    0.6   0.3   0.16
   226.754    1.76  1.63  1.42 78.   80.   56.    0.6   0.3   0.16
   227.205    1.76  1.63  1.38 78.   80.   56.    0.6   0.3   0.14
   227.621    1.76  1.62  1.38 78.   80.   56.    0.6   0.29  0.16
   227.814    1.77  1.62  1.38 78.   80.   56.    0.6   0.3   0.14
   228.084    1.78  1.64  1.38 78.   80.   56.    0.6   0.3   0.16
   228.240    1.77  1.62  1.38 78.   80.   56.    0.6   0.29  0.16
   228.409    1.78  1.62  1.38 78.   80.   56.    0.6   0.3   0.14
   228.650    1.76  1.62  1.4  78.   80.   56.    0.6   0.28  0.12
   228.705    1.76  1.64  1.4  78.   80.   56.    0.6   0.29  0.12
   229.035    1.76  1.62  1.38 78.   80.   56.    0.6   0.28  0.12
   229.056    1.76  1.64  1.38 78.   80.   56.    0.6   0.29  0.12
   229.397    1.77  1.63  1.4  78.   80.   56.    0.6   0.3   0.16
   229.992    1.78  1.62  1.38 78.   80.   56.    0.6   0.29  0.16
   230.044    1.76  1.63  1.4  78.   80.   56.    0.6   0.3   0.16
   230.432    1.76  1.62  1.38 78.   80.   56.    0.6   0.3   0.14
   231.034    1.76  1.63  1.42 78.   80.   56.    0.6   0.28  0.12
   231.089    1.77  1.62  1.42 78.   80.   56.    0.6   0.3   0.16
   231.666    1.76  1.62  1.42 78.   80.   56.    0.6   0.3   0.16
   231.894    1.78  1.63  1.4  78.   80.   56.    0.6   0.3   0.16
   232.048    1.76  1.63  1.38 78.   80.   56.    0.6   0.28  0.12
   232.838    1.76  1.63  1.4  78.   80.   56.    0.6   0.28  0.12
   233.425    1.76  1.63  1.38 78.   80.   56.    0.6   0.3   0.16
   234.134    1.76  1.64  1.38 78.   80.   56.    0.6   0.28  0.12
   234.513    1.77  1.63  1.38 78.   80.   56.    0.6   0.3   0.16
   234.591    1.76  1.64  1.42 78.   80.   56.    0.6   0.28  0.12
   234.710    1.78  1.62  1.42 78.   80.   56.    0.6   0.3   0.16
   235.877    1.76  1.64  1.4  78.   80.   56.    0.6   0.28  0.12
   237.221    1.76  1.62  1.4  78.   80.   56.    0.6   0.3   0.16
   237.746    1.78  1.63  1.38 78.   80.   56.    0.6   0.3   0.16
   237.991    1.77  1.62  1.4  78.   80.   56.    0.6   0.3   0.16
   243.505    1.76  1.62  1.38 78.   80.   56.    0.6   0.3   0.16
