   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
   72.117    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.3  0.19999999999999998
   96.129    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.3  0.15
  657.418    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.25  0.35
  342.614    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.25  0.3
  225.552    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.25  0.25
  187.803    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.25  0.19999999999999998
  180.506    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.25  0.15
  502.804    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.19999999999999998  0.35
  373.646    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.19999999999999998  0.3
  269.930    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.19999999999999998  0.25
  250.801    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.19999999999999998  0.19999999999999998
  293.157    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.19999999999999998  0.15
  397.744    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.15  0.35
  291.662    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.15  0.3
  263.319    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.15  0.25
  294.671    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.15  0.19999999999999998
  460.754    1.7  1.6  1.6  75.0  85.0  65.0  0.5  0.15  0.15
  138.406    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.35  0.35
   56.879    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.35  0.3
  119.561    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.35  0.25
  124.003    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.35  0.19999999999999998
   67.888    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.35  0.15
  151.913    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.3  0.35
   32.907    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.3  0.3
   14.261    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.3  0.25
   28.119    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.3  0.19999999999999998
   44.697    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.3  0.15
  484.747    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.25  0.35
  158.719    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.25  0.3
   15.555    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.25  0.25
   15.691    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.25  0.19999999999999998
   61.788    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.25  0.15
 1263.284    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.19999999999999998  0.35
  767.069    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.19999999999999998  0.3
  218.425    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.19999999999999998  0.25
  120.619    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.19999999999999998  0.19999999999999998
  104.451    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.19999999999999998  0.15
 1754.432    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.15  0.35
 1562.638    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.15  0.3
 1175.154    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.15  0.25
  383.386    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.15  0.19999999999999998
  138.751    1.7  1.6  1.6  80.0  75.0  55.0  0.5  0.15  0.15
  137.502    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.35  0.35
   92.690    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.35  0.3
  153.534    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.35  0.25
  199.006    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.35  0.19999999999999998
  463.422    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.35  0.15
  286.724    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.3  0.35
  110.829    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.3  0.3
   73.473    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.3  0.25
  169.616    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.3  0.19999999999999998
  236.337    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.3  0.15
  487.088    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.25  0.35
  378.647    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.25  0.3
  125.165    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.25  0.25
   49.599    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.25  0.19999999999999998
   41.091    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.25  0.15
 1973.343    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.19999999999999998  0.35
  783.388    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.19999999999999998  0.3
  343.726    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.19999999999999998  0.25
  139.696    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.19999999999999998  0.19999999999999998
   39.622    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.19999999999999998  0.15
 2113.511    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.15  0.35
 2303.733    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.15  0.3
 1110.769    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.15  0.25
  432.462    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.15  0.19999999999999998
  199.101    1.7  1.6  1.6  80.0  75.0  60.0  0.5  0.15  0.15
  476.334    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.35  0.35
  346.396    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.35  0.3
  545.484    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.35  0.25
  573.197    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.35  0.19999999999999998
 1028.488    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.35  0.15
  540.496    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.3  0.35
  353.774    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.3  0.3
  257.939    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.3  0.25
  293.028    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.3  0.19999999999999998
  809.960    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.3  0.15
  840.936    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.25  0.35
  477.973    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.25  0.3
  367.366    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.25  0.25
  185.752    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.25  0.19999999999999998
  194.024    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.25  0.15
 1649.137    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.19999999999999998  0.35
  771.574    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.19999999999999998  0.3
  571.480    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.19999999999999998  0.25
  263.869    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.19999999999999998  0.19999999999999998
  141.911    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.19999999999999998  0.15
 2698.106    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.15  0.35
 2739.356    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.15  0.3
 1121.575    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.15  0.25
  503.419    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.15  0.19999999999999998
  353.541    1.7  1.6  1.6  80.0  75.0  65.0  0.5  0.15  0.15
  823.265    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.35  0.35
  625.349    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.35  0.3
  457.690    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.35  0.25
  243.680    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.35  0.19999999999999998
  173.357    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.35  0.15
  244.136    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.3  0.35
  243.011    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.3  0.3
  266.163    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.3  0.25
  297.905    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.3  0.19999999999999998
  284.426    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.3  0.15
  311.820    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.25  0.35
  324.030    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.25  0.3
  287.198    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.25  0.25
  257.981    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.25  0.19999999999999998
  270.589    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.25  0.15
  373.635    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.19999999999999998  0.35
  136.408    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.19999999999999998  0.3
   71.633    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.19999999999999998  0.25
  123.499    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.19999999999999998  0.19999999999999998
  238.229    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.19999999999999998  0.15
  653.724    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.15  0.35
  491.021    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.15  0.3
  228.071    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.15  0.25
   45.971    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.15  0.19999999999999998
  134.838    1.7  1.6  1.6  80.0  80.0  55.0  0.5  0.15  0.15
  145.489    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.35  0.35
   36.889    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.35  0.3
   18.100    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.35  0.25
   90.461    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.35  0.19999999999999998
  190.964    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.35  0.15
   37.039    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.3  0.35
  103.197    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.3  0.3
   16.758    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.3  0.25
   21.744    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.3  0.19999999999999998
   69.074    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.3  0.15
   56.819    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.25  0.35
   21.084    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.25  0.3
  107.837    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.25  0.25
    4.121    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.25  0.19999999999999998
   49.459    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.25  0.15
  560.620    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.19999999999999998  0.35
  149.254    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.19999999999999998  0.3
   36.663    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.19999999999999998  0.25
   80.031    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.19999999999999998  0.19999999999999998
   74.717    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.19999999999999998  0.15
  900.246    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.15  0.35
  811.334    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.15  0.3
  300.114    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.15  0.25
   86.296    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.15  0.19999999999999998
   79.269    1.7  1.6  1.6  80.0  80.0  60.0  0.5  0.15  0.15
  175.552    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.35  0.35
  208.108    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.35  0.3
  246.632    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.35  0.25
  556.906    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.35  0.19999999999999998
  749.690    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.35  0.15
  121.781    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.3  0.35
  114.071    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.3  0.3
  139.601    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.3  0.25
  173.563    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.3  0.19999999999999998
  767.293    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.3  0.15
  253.967    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.25  0.35
   96.953    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.25  0.3
   48.736    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.25  0.25
   82.537    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.25  0.19999999999999998
  125.610    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.25  0.15
  526.452    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.19999999999999998  0.35
  270.327    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.19999999999999998  0.3
  138.774    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.19999999999999998  0.25
   62.453    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.19999999999999998  0.19999999999999998
   53.299    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.19999999999999998  0.15
 1623.686    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.15  0.35
  896.570    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.15  0.3
  407.291    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.15  0.25
  152.373    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.15  0.19999999999999998
   79.722    1.7  1.6  1.6  80.0  80.0  65.0  0.5  0.15  0.15
 1694.709    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.35  0.35
 1407.986    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.35  0.3
 1365.151    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.35  0.25
  925.813    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.35  0.19999999999999998
  374.900    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.35  0.15
 1494.296    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.3  0.35
 1300.928    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.3  0.3
 1254.742    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.3  0.25
 1350.595    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.3  0.19999999999999998
  581.335    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.3  0.15
 2231.517    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.25  0.35
 1673.136    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.25  0.3
 1450.692    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.25  0.25
 1139.627    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.25  0.19999999999999998
  670.052    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.25  0.15
  985.265    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.19999999999999998  0.35
  881.447    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.19999999999999998  0.3
  779.086    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.19999999999999998  0.25
  702.976    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.19999999999999998  0.19999999999999998
  763.881    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.19999999999999998  0.15
  659.680    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.15  0.35
  553.785    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.15  0.3
  395.859    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.15  0.25
  588.703    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.15  0.19999999999999998
  604.049    1.7  1.6  1.6  80.0  85.0  55.0  0.5  0.15  0.15
  318.387    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.35  0.35
  115.326    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.35  0.3
   99.021    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.35  0.25
   73.110    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.35  0.19999999999999998
  156.741    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.35  0.15
  514.882    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.3  0.35
  301.989    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.3  0.3
  168.138    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.3  0.25
   94.450    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.3  0.19999999999999998
  145.304    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.3  0.15
  436.159    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.25  0.35
  487.024    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.25  0.3
  277.567    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.25  0.25
  201.256    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.25  0.19999999999999998
  164.571    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.25  0.15
  468.357    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.19999999999999998  0.35
  381.035    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.19999999999999998  0.3
  282.477    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.19999999999999998  0.25
  235.735    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.19999999999999998  0.19999999999999998
  219.146    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.19999999999999998  0.15
  288.883    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.15  0.35
  237.904    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.15  0.3
  167.384    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.15  0.25
  157.806    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.15  0.19999999999999998
  217.091    1.7  1.6  1.6  80.0  85.0  60.0  0.5  0.15  0.15
   53.363    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.35  0.35
  105.715    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.35  0.3
  153.968    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.35  0.25
  412.714    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.35  0.19999999999999998
  520.378    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.35  0.15
   77.533    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.3  0.35
   35.506    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.3  0.3
   58.446    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.3  0.25
  112.964    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.3  0.19999999999999998
  269.758    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.3  0.15
   52.385    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.25  0.35
   31.458    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.25  0.3
   10.893    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.25  0.25
   37.639    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.25  0.19999999999999998
  102.391    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.25  0.15
   76.252    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.19999999999999998  0.35
   25.648    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.19999999999999998  0.3
   47.036    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.19999999999999998  0.25
   67.922    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.19999999999999998  0.19999999999999998
   73.705    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.19999999999999998  0.15
  176.215    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.15  0.35
   99.550    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.15  0.3
   50.143    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.15  0.25
  111.210    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.15  0.19999999999999998
   70.918    1.7  1.6  1.6  80.0  85.0  65.0  0.5  0.15  0.15
  602.602    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.35  0.35
  266.812    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.35  0.3
  138.522    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.35  0.25
  126.477    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.35  0.19999999999999998
  191.385    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.35  0.15
 1462.275    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.3  0.35
  630.807    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.3  0.3
  288.184    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.3  0.25
  104.049    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.3  0.19999999999999998
   61.837    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.3  0.15
 2044.302    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.25  0.35
 1604.408    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.25  0.3
  497.591    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.25  0.25
  273.936    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.25  0.19999999999999998
  118.700    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.25  0.15
 1851.366    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.19999999999999998  0.35
 1875.223    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.19999999999999998  0.3
 1431.507    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.19999999999999998  0.25
  443.117    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.19999999999999998  0.19999999999999998
  204.942    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.19999999999999998  0.15
 2456.380    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.15  0.35
 1992.046    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.15  0.3
 2010.960    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.15  0.25
 1309.332    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.15  0.19999999999999998
  462.971    1.7  1.6  1.6  85.0  75.0  55.0  0.5  0.15  0.15
  614.326    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.35  0.35
  429.620    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.35  0.3
  296.353    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.35  0.25
  382.826    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.35  0.19999999999999998
  675.258    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.35  0.15
  642.418    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.3  0.35
  448.887    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.3  0.3
  396.033    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.3  0.25
  260.048    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.3  0.19999999999999998
  390.016    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.3  0.15
 1747.746    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.25  0.35
  800.435    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.25  0.3
  643.015    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.25  0.25
  270.072    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.25  0.19999999999999998
  220.463    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.25  0.15
 2645.606    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.19999999999999998  0.35
 2459.161    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.19999999999999998  0.3
  965.535    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.19999999999999998  0.25
  512.208    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.19999999999999998  0.19999999999999998
  254.108    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.19999999999999998  0.15
 2618.670    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.15  0.35
 2387.327    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.15  0.3
 2578.467    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.15  0.25
  949.385    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.15  0.19999999999999998
  497.276    1.7  1.6  1.6  85.0  75.0  60.0  0.5  0.15  0.15
  693.442    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.35  0.35
  443.102    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.35  0.3
  472.459    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.35  0.25
  643.402    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.35  0.19999999999999998
 1338.113    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.35  0.15
  856.581    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.3  0.35
  557.986    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.3  0.3
  414.556    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.3  0.25
  371.042    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.3  0.19999999999999998
  484.959    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.3  0.15
 1008.769    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.25  0.35
  700.880    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.25  0.3
  701.540    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.25  0.25
  386.209    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.25  0.19999999999999998
  299.830    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.25  0.15
 3322.545    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.19999999999999998  0.35
 1541.781    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.19999999999999998  0.3
  785.265    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.19999999999999998  0.25
  595.438    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.19999999999999998  0.19999999999999998
  306.761    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.19999999999999998  0.15
 2769.490    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.15  0.35
 3109.633    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.15  0.3
 2010.317    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.15  0.25
  791.328    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.15  0.19999999999999998
  558.512    1.7  1.6  1.6  85.0  75.0  65.0  0.5  0.15  0.15
  365.203    1.7  1.6  1.6  85.0  80.0  55.0  0.5  0.35  0.35
  115.110    1.7  1.6  1.6  85.0  80.0  55.0  0.5  0.35  0.3
  110.793    1.7  1.6  1.6  85.0  80.0  55.0  0.5  0.35  0.25
   76.920    1.7  1.6  1.6  85.0  80.0  55.0  0.5  0.35  0.19999999999999998
