   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
    90.830    1.8   1.65  1.5  82.   76.   56.    0.5   0.3   0.15
    90.838    1.75  1.65  1.45 76.   74.   56.    0.5   0.3   0.15
    90.915    1.7   1.65  1.6  76.   76.   58.    0.5   0.3   0.15
    90.959    1.7   1.65  1.6  82.   74.   60.    0.5   0.3   0.15
    91.091    1.75  1.65  1.55 76.   78.   58.    0.5   0.3   0.15
    91.128    1.8   1.75  1.6  82.   74.   54.    0.5   0.3   0.15
    91.148    1.75  1.75  1.5  82.   74.   60.    0.5   0.3   0.15
    91.164    1.7   1.75  1.55 76.   76.   60.    0.5   0.3   0.15
    91.210    1.8   1.65  1.55 80.   74.   54.    0.5   0.3   0.15
    91.256    1.7   1.75  1.6  82.   76.   54.    0.5   0.3   0.15
    91.297    1.75  1.7   1.55 78.   78.   56.    0.5   0.3   0.15
    91.300    1.75  1.65  1.6  76.   78.   58.    0.5   0.3   0.15
    91.307    1.7   1.65  1.45 76.   80.   60.    0.5   0.3   0.15
    91.342    1.75  1.65  1.55 82.   74.   60.    0.5   0.3   0.15
    91.483    1.8   1.65  1.55 80.   76.   54.    0.5   0.3   0.15
    91.510    1.75  1.7   1.45 76.   76.   58.    0.5   0.3   0.15
    91.511    1.7   1.75  1.5  78.   76.   54.    0.5   0.3   0.15
    91.681    1.75  1.75  1.55 78.   78.   56.    0.5   0.3   0.15
    91.684    1.8   1.75  1.5  78.   76.   54.    0.5   0.3   0.15
    91.700    1.8   1.65  1.55 76.   74.   56.    0.5   0.3   0.15
    91.808    1.75  1.7   1.55 78.   74.   56.    0.5   0.3   0.15
    91.943    1.75  1.75  1.5  78.   76.   60.    0.5   0.3   0.15
    91.982    1.8   1.65  1.45 76.   78.   58.    0.5   0.3   0.15
    92.019    1.8   1.65  1.6  82.   78.   54.    0.5   0.3   0.15
    92.123    1.8   1.75  1.65 80.   76.   56.    0.5   0.3   0.15
    92.149    1.8   1.65  1.6  76.   74.   58.    0.5   0.3   0.15
    92.160    1.75  1.7   1.55 76.   74.   56.    0.5   0.3   0.15
    92.189    1.7   1.75  1.55 76.   76.   58.    0.5   0.3   0.15
    92.226    1.75  1.65  1.65 82.   74.   60.    0.5   0.3   0.15
    92.258    1.8   1.7   1.55 76.   76.   56.    0.5   0.3   0.15
    92.280    1.8   1.7   1.55 76.   74.   56.    0.5   0.3   0.15
    92.363    1.8   1.75  1.55 78.   76.   56.    0.5   0.3   0.15
    92.366    1.7   1.7   1.45 78.   74.   58.    0.5   0.3   0.15
    92.457    1.75  1.7   1.55 76.   78.   58.    0.5   0.3   0.15
    92.707    1.8   1.65  1.55 80.   80.   56.    0.5   0.3   0.15
    92.764    1.8   1.75  1.55 78.   74.   54.    0.5   0.3   0.15
    92.913    1.8   1.65  1.5  80.   78.   54.    0.5   0.3   0.15
    92.969    1.8   1.7   1.55 76.   78.   60.    0.5   0.3   0.15
    93.030    1.7   1.7   1.45 78.   80.   58.    0.5   0.3   0.15
    93.097    1.8   1.7   1.5  78.   78.   60.    0.5   0.3   0.15
    93.126    1.8   1.7   1.45 76.   74.   56.    0.5   0.3   0.15
    93.185    1.7   1.75  1.65 76.   76.   58.    0.5   0.3   0.15
    93.299    1.7   1.65  1.65 80.   76.   54.    0.5   0.3   0.15
    93.360    1.8   1.65  1.55 80.   78.   54.    0.5   0.3   0.15
    93.433    1.7   1.7   1.65 78.   76.   56.    0.5   0.3   0.15
    93.591    1.8   1.65  1.6  80.   78.   54.    0.5   0.3   0.15
    93.670    1.8   1.75  1.55 76.   78.   58.    0.5   0.3   0.15
    93.898    1.7   1.7   1.55 80.   80.   56.    0.5   0.3   0.15
    93.903    1.75  1.7   1.6  80.   78.   54.    0.5   0.3   0.15
    93.953    1.8   1.75  1.5  80.   74.   54.    0.5   0.3   0.15
    93.968    1.7   1.65  1.5  78.   74.   54.    0.5   0.3   0.15
    94.156    1.8   1.65  1.6  76.   80.   58.    0.5   0.3   0.15
    94.175    1.7   1.75  1.55 80.   76.   54.    0.5   0.3   0.15
    94.192    1.7   1.75  1.45 78.   78.   60.    0.5   0.3   0.15
    94.221    1.75  1.75  1.65 82.   74.   54.    0.5   0.3   0.15
    94.239    1.75  1.65  1.45 76.   78.   58.    0.5   0.3   0.15
    94.381    1.7   1.65  1.55 80.   80.   56.    0.5   0.3   0.15
    94.389    1.8   1.7   1.55 80.   74.   54.    0.5   0.3   0.15
    94.453    1.7   1.75  1.6  80.   80.   56.    0.5   0.3   0.15
    94.503    1.8   1.65  1.5  80.   74.   54.    0.5   0.3   0.15
    94.719    1.8   1.75  1.65 78.   74.   54.    0.5   0.3   0.15
    94.756    1.75  1.75  1.6  78.   76.   56.    0.5   0.3   0.15
    94.852    1.8   1.65  1.5  78.   80.   58.    0.5   0.3   0.15
    95.065    1.8   1.75  1.45 76.   74.   54.    0.5   0.3   0.15
    95.100    1.8   1.65  1.55 80.   74.   56.    0.5   0.3   0.15
    95.108    1.8   1.7   1.6  78.   74.   56.    0.5   0.3   0.15
    95.229    1.8   1.65  1.55 82.   78.   54.    0.5   0.3   0.15
    95.244    1.75  1.65  1.6  82.   74.   60.    0.5   0.3   0.15
    95.246    1.8   1.65  1.6  78.   74.   56.    0.5   0.3   0.15
    95.263    1.75  1.75  1.6  76.   78.   58.    0.5   0.3   0.15
    95.276    1.75  1.65  1.45 78.   76.   58.    0.5   0.3   0.15
    95.350    1.7   1.7   1.45 76.   80.   60.    0.5   0.3   0.15
    95.357    1.7   1.65  1.55 76.   80.   60.    0.5   0.3   0.15
    95.364    1.7   1.65  1.5  80.   80.   56.    0.5   0.3   0.15
    95.372    1.7   1.65  1.5  78.   80.   58.    0.5   0.3   0.15
    95.401    1.75  1.75  1.6  78.   76.   58.    0.5   0.3   0.15
    95.404    1.8   1.75  1.65 80.   74.   56.    0.5   0.3   0.15
    95.465    1.75  1.7   1.6  78.   78.   56.    0.5   0.3   0.15
    95.508    1.8   1.7   1.45 76.   76.   56.    0.5   0.3   0.15
    95.553    1.7   1.7   1.5  78.   80.   58.    0.5   0.3   0.15
    95.761    1.7   1.65  1.6  80.   80.   56.    0.5   0.3   0.15
    96.310    1.75  1.75  1.65 78.   74.   54.    0.5   0.3   0.15
    96.367    1.75  1.65  1.45 78.   74.   58.    0.5   0.3   0.15
    96.431    1.8   1.7   1.45 80.   80.   58.    0.5   0.3   0.15
    96.477    1.75  1.75  1.65 80.   78.   54.    0.5   0.3   0.15
    96.530    1.8   1.65  1.45 78.   80.   58.    0.5   0.3   0.15
    96.727    1.75  1.65  1.65 76.   78.   58.    0.5   0.3   0.15
    96.785    1.75  1.75  1.6  78.   78.   56.    0.5   0.3   0.15
    96.792    1.75  1.7   1.5  76.   76.   58.    0.5   0.3   0.15
    96.820    1.8   1.65  1.55 76.   78.   60.    0.5   0.3   0.15
    96.842    1.7   1.65  1.65 80.   80.   56.    0.5   0.3   0.15
    96.863    1.75  1.65  1.55 78.   78.   56.    0.5   0.3   0.15
    96.884    1.75  1.7   1.45 76.   74.   56.    0.5   0.3   0.15
    96.905    1.7   1.75  1.5  78.   78.   56.    0.5   0.3   0.15
    97.000    1.8   1.75  1.5  76.   76.   56.    0.5   0.3   0.15
    97.075    1.75  1.65  1.6  76.   74.   56.    0.5   0.3   0.15
    97.103    1.7   1.75  1.5  78.   80.   58.    0.5   0.3   0.15
    97.179    1.8   1.65  1.45 80.   78.   56.    0.5   0.3   0.15
    97.214    1.75  1.7   1.6  76.   78.   58.    0.5   0.3   0.15
    97.682    1.8   1.65  1.5  76.   74.   56.    0.5   0.3   0.15
    97.766    1.75  1.7   1.45 76.   76.   56.    0.5   0.3   0.15
    97.778    1.7   1.75  1.65 80.   80.   56.    0.5   0.3   0.15
    97.801    1.75  1.75  1.65 78.   78.   56.    0.5   0.3   0.15
    97.828    1.8   1.65  1.5  80.   80.   56.    0.5   0.3   0.15
    97.858    1.8   1.7   1.55 78.   76.   54.    0.5   0.3   0.15
    97.932    1.75  1.75  1.55 78.   76.   54.    0.5   0.3   0.15
    97.983    1.8   1.75  1.5  76.   74.   54.    0.5   0.3   0.15
    98.039    1.8   1.65  1.55 82.   78.   56.    0.5   0.3   0.15
    98.051    1.7   1.65  1.55 78.   80.   58.    0.5   0.3   0.15
    98.082    1.7   1.7   1.6  80.   80.   56.    0.5   0.3   0.15
    98.099    1.7   1.75  1.45 82.   76.   60.    0.5   0.3   0.15
    98.113    1.75  1.7   1.65 78.   74.   54.    0.5   0.3   0.15
    98.219    1.8   1.7   1.55 80.   76.   56.    0.5   0.3   0.15
    98.244    1.8   1.65  1.6  82.   76.   54.    0.5   0.3   0.15
    98.343    1.8   1.65  1.5  78.   76.   60.    0.5   0.3   0.15
    98.347    1.8   1.7   1.6  76.   76.   56.    0.5   0.3   0.15
    98.428    1.8   1.75  1.55 78.   76.   54.    0.5   0.3   0.15
    98.430    1.7   1.65  1.45 78.   80.   58.    0.5   0.3   0.15
    98.474    1.75  1.65  1.5  78.   78.   56.    0.5   0.3   0.15
    98.486    1.8   1.75  1.6  78.   74.   54.    0.5   0.3   0.15
    98.558    1.75  1.65  1.6  78.   78.   56.    0.5   0.3   0.15
    98.717    1.8   1.7   1.55 78.   76.   58.    0.5   0.3   0.15
    98.725    1.8   1.65  1.5  80.   78.   58.    0.5   0.3   0.15
    98.727    1.8   1.65  1.45 80.   80.   56.    0.5   0.3   0.15
    98.746    1.75  1.75  1.5  76.   78.   58.    0.5   0.3   0.15
    98.915    1.7   1.7   1.5  76.   80.   60.    0.5   0.3   0.15
    98.955    1.8   1.7   1.55 76.   76.   58.    0.5   0.3   0.15
    99.171    1.75  1.75  1.55 76.   78.   58.    0.5   0.3   0.15
    99.194    1.8   1.75  1.6  76.   76.   56.    0.5   0.3   0.15
    99.256    1.8   1.7   1.5  76.   74.   56.    0.5   0.3   0.15
    99.273    1.7   1.7   1.55 78.   74.   56.    0.5   0.3   0.15
    99.389    1.7   1.7   1.55 78.   80.   58.    0.5   0.3   0.15
    99.429    1.7   1.75  1.45 76.   78.   58.    0.5   0.3   0.15
    99.467    1.8   1.65  1.5  76.   80.   60.    0.5   0.3   0.15
    99.473    1.75  1.65  1.55 80.   78.   54.    0.5   0.3   0.15
    99.479    1.7   1.7   1.55 76.   74.   56.    0.5   0.3   0.15
    99.525    1.8   1.65  1.45 76.   80.   60.    0.5   0.3   0.15
    99.550    1.8   1.65  1.55 78.   76.   56.    0.5   0.3   0.15
    99.620    1.8   1.7   1.5  78.   76.   54.    0.5   0.3   0.15
    99.635    1.8   1.7   1.55 82.   78.   56.    0.5   0.3   0.15
    99.780    1.75  1.7   1.5  76.   76.   56.    0.5   0.3   0.15
    99.822    1.8   1.7   1.65 82.   78.   60.    0.5   0.3   0.15
    99.849    1.7   1.75  1.65 78.   74.   54.    0.5   0.3   0.15
   100.031    1.8   1.65  1.45 80.   78.   54.    0.5   0.3   0.15
   100.044    1.8   1.75  1.55 76.   76.   56.    0.5   0.3   0.15
   100.091    1.75  1.7   1.65 80.   78.   54.    0.5   0.3   0.15
   100.105    1.7   1.75  1.45 78.   76.   60.    0.5   0.3   0.15
   100.142    1.75  1.75  1.5  80.   74.   56.    0.5   0.3   0.15
   100.557    1.7   1.65  1.5  76.   74.   56.    0.5   0.3   0.15
   100.673    1.8   1.65  1.5  76.   76.   56.    0.5   0.3   0.15
   100.792    1.8   1.65  1.6  82.   80.   54.    0.5   0.3   0.15
   100.897    1.7   1.7   1.55 76.   80.   60.    0.5   0.3   0.15
   100.923    1.75  1.65  1.6  80.   78.   54.    0.5   0.3   0.15
   100.929    1.7   1.65  1.45 80.   80.   56.    0.5   0.3   0.15
   101.056    1.8   1.7   1.55 76.   80.   58.    0.5   0.3   0.15
   101.064    1.8   1.75  1.5  76.   80.   58.    0.5   0.3   0.15
   101.122    1.8   1.65  1.65 78.   80.   56.    0.5   0.3   0.15
   101.140    1.7   1.75  1.6  78.   76.   56.    0.5   0.3   0.15
   101.159    1.75  1.7   1.65 78.   78.   56.    0.5   0.3   0.15
   101.165    1.8   1.75  1.6  76.   76.   58.    0.5   0.3   0.15
   101.314    1.75  1.65  1.65 78.   78.   56.    0.5   0.3   0.15
   101.346    1.8   1.65  1.55 76.   80.   58.    0.5   0.3   0.15
   101.372    1.75  1.65  1.6  78.   74.   54.    0.5   0.3   0.15
   101.465    1.7   1.75  1.45 82.   74.   56.    0.5   0.3   0.15
   101.467    1.7   1.7   1.5  80.   78.   54.    0.5   0.3   0.15
   101.469    1.8   1.65  1.6  82.   74.   60.    0.5   0.3   0.15
   101.472    1.8   1.7   1.45 78.   80.   60.    0.5   0.3   0.15
   101.491    1.8   1.75  1.65 76.   76.   56.    0.5   0.3   0.15
   101.499    1.75  1.75  1.55 76.   78.   60.    0.5   0.3   0.15
   101.610    1.75  1.75  1.65 76.   78.   58.    0.5   0.3   0.15
   101.655    1.7   1.75  1.65 82.   76.   54.    0.5   0.3   0.15
   101.709    1.7   1.75  1.45 76.   80.   60.    0.5   0.3   0.15
   101.740    1.75  1.7   1.65 76.   74.   56.    0.5   0.3   0.15
   101.742    1.7   1.7   1.45 78.   78.   56.    0.5   0.3   0.15
   101.816    1.7   1.65  1.45 76.   74.   56.    0.5   0.3   0.15
   101.885    1.75  1.75  1.45 76.   78.   60.    0.5   0.3   0.15
   101.918    1.7   1.65  1.65 82.   74.   60.    0.5   0.3   0.15
   102.014    1.8   1.7   1.6  78.   76.   54.    0.5   0.3   0.15
   102.319    1.8   1.65  1.5  76.   80.   58.    0.5   0.3   0.15
   102.454    1.7   1.65  1.45 82.   74.   60.    0.5   0.3   0.15
   102.463    1.7   1.75  1.55 78.   80.   58.    0.5   0.3   0.15
   102.489    1.7   1.75  1.5  80.   76.   56.    0.5   0.3   0.15
   102.598    1.8   1.75  1.6  78.   76.   54.    0.5   0.3   0.15
   102.718    1.8   1.7   1.65 76.   80.   58.    0.5   0.3   0.15
   102.741    1.8   1.65  1.55 76.   76.   56.    0.5   0.3   0.15
   102.744    1.8   1.75  1.6  76.   74.   56.    0.5   0.3   0.15
   102.926    1.75  1.7   1.5  78.   76.   54.    0.5   0.3   0.15
   102.937    1.75  1.65  1.5  80.   78.   54.    0.5   0.3   0.15
   103.060    1.7   1.7   1.55 78.   74.   54.    0.5   0.3   0.15
   103.096    1.8   1.65  1.5  78.   76.   56.    0.5   0.3   0.15
   103.110    1.7   1.7   1.65 80.   80.   56.    0.5   0.3   0.15
   103.157    1.7   1.75  1.6  80.   78.   54.    0.5   0.3   0.15
   103.379    1.8   1.75  1.55 76.   80.   58.    0.5   0.3   0.15
   103.402    1.8   1.65  1.65 76.   76.   56.    0.5   0.3   0.15
   103.448    1.8   1.75  1.55 82.   76.   54.    0.5   0.3   0.15
   103.572    1.7   1.75  1.6  78.   80.   58.    0.5   0.3   0.15
   103.582    1.8   1.7   1.45 82.   74.   54.    0.5   0.3   0.15
   103.794    1.7   1.7   1.5  76.   74.   60.    0.5   0.3   0.15
   103.857    1.75  1.65  1.65 80.   78.   54.    0.5   0.3   0.15
   103.909    1.8   1.65  1.45 76.   74.   56.    0.5   0.3   0.15
   103.970    1.8   1.75  1.6  80.   76.   56.    0.5   0.3   0.15
   104.079    1.7   1.65  1.6  78.   80.   58.    0.5   0.3   0.15
   104.224    1.7   1.75  1.55 76.   80.   60.    0.5   0.3   0.15
   104.246    1.8   1.7   1.5  76.   74.   60.    0.5   0.3   0.15
   104.250    1.8   1.7   1.6  76.   74.   58.    0.5   0.3   0.15
   104.306    1.8   1.65  1.6  76.   76.   56.    0.5   0.3   0.15
   104.431    1.75  1.7   1.65 76.   78.   58.    0.5   0.3   0.15
   104.512    1.8   1.75  1.65 80.   74.   54.    0.5   0.3   0.15
   104.835    1.8   1.7   1.6  76.   80.   58.    0.5   0.3   0.15
   104.848    1.7   1.65  1.6  76.   80.   60.    0.5   0.3   0.15
   104.987    1.7   1.7   1.45 76.   78.   58.    0.5   0.3   0.15
   105.043    1.8   1.7   1.65 76.   76.   56.    0.5   0.3   0.15
   105.054    1.7   1.65  1.65 78.   76.   56.    0.5   0.3   0.15
   105.461    1.8   1.75  1.5  78.   78.   60.    0.5   0.3   0.15
   105.474    1.8   1.65  1.45 78.   76.   56.    0.5   0.3   0.15
   105.546    1.75  1.65  1.45 78.   78.   56.    0.5   0.3   0.15
   105.599    1.7   1.75  1.6  78.   74.   56.    0.5   0.3   0.15
   105.634    1.8   1.65  1.55 82.   80.   54.    0.5   0.3   0.15
   105.733    1.7   1.7   1.6  78.   80.   58.    0.5   0.3   0.15
   105.774    1.8   1.75  1.55 80.   76.   56.    0.5   0.3   0.15
   105.839    1.8   1.7   1.5  76.   80.   58.    0.5   0.3   0.15
   105.910    1.8   1.75  1.55 78.   80.   56.    0.5   0.3   0.15
   106.039    1.75  1.75  1.6  78.   76.   54.    0.5   0.3   0.15
   106.092    1.8   1.7   1.55 80.   76.   58.    0.5   0.3   0.15
   106.112    1.8   1.75  1.65 78.   76.   54.    0.5   0.3   0.15
   106.561    1.8   1.75  1.65 78.   74.   56.    0.5   0.3   0.15
   106.672    1.75  1.75  1.55 78.   76.   56.    0.5   0.3   0.15
   106.756    1.7   1.65  1.65 78.   80.   58.    0.5   0.3   0.15
   106.799    1.75  1.7   1.45 78.   76.   54.    0.5   0.3   0.15
   106.841    1.8   1.7   1.65 78.   80.   56.    0.5   0.3   0.15
   106.846    1.7   1.7   1.65 76.   76.   58.    0.5   0.3   0.15
   106.914    1.7   1.7   1.45 82.   74.   60.    0.5   0.3   0.15
   106.985    1.7   1.7   1.5  78.   78.   56.    0.5   0.3   0.15
   107.070    1.75  1.75  1.5  76.   74.   54.    0.5   0.3   0.15
   107.232    1.8   1.75  1.55 80.   80.   54.    0.5   0.3   0.15
   107.325    1.8   1.65  1.5  78.   74.   60.    0.5   0.3   0.15
   107.625    1.7   1.7   1.6  78.   74.   54.    0.5   0.3   0.15
   107.693    1.8   1.65  1.6  78.   80.   56.    0.5   0.3   0.15
   107.742    1.8   1.65  1.55 78.   78.   58.    0.5   0.3   0.15
   107.894    1.75  1.75  1.6  78.   74.   58.    0.5   0.3   0.15
   108.016    1.75  1.75  1.5  76.   76.   56.    0.5   0.3   0.15
   108.035    1.75  1.7   1.55 78.   76.   54.    0.5   0.3   0.15
   108.067    1.7   1.75  1.6  76.   80.   60.    0.5   0.3   0.15
   108.373    1.7   1.75  1.55 76.   78.   58.    0.5   0.3   0.15
   108.422    1.75  1.75  1.6  76.   76.   56.    0.5   0.3   0.15
   108.595    1.8   1.75  1.6  76.   80.   58.    0.5   0.3   0.15
   108.611    1.75  1.7   1.55 76.   76.   56.    0.5   0.3   0.15
   108.644    1.8   1.7   1.65 78.   76.   54.    0.5   0.3   0.15
   108.654    1.75  1.65  1.65 76.   74.   56.    0.5   0.3   0.15
   108.658    1.8   1.7   1.6  80.   80.   54.    0.5   0.3   0.15
   108.694    1.8   1.75  1.6  80.   80.   54.    0.5   0.3   0.15
   108.767    1.8   1.7   1.65 80.   80.   54.    0.5   0.3   0.15
   108.932    1.7   1.7   1.6  76.   80.   60.    0.5   0.3   0.15
   108.956    1.8   1.75  1.5  78.   80.   56.    0.5   0.3   0.15
   109.042    1.8   1.7   1.6  78.   80.   56.    0.5   0.3   0.15
   109.214    1.7   1.7   1.55 80.   78.   54.    0.5   0.3   0.15
   109.436    1.7   1.75  1.65 80.   78.   54.    0.5   0.3   0.15
   109.459    1.75  1.7   1.5  76.   74.   56.    0.5   0.3   0.15
   109.508    1.7   1.75  1.65 78.   80.   58.    0.5   0.3   0.15
   109.525    1.7   1.75  1.5  78.   76.   60.    0.5   0.3   0.15
   109.894    1.75  1.65  1.65 78.   74.   54.    0.5   0.3   0.15
   109.933    1.8   1.75  1.6  80.   74.   56.    0.5   0.3   0.15
   110.087    1.7   1.65  1.55 78.   74.   54.    0.5   0.3   0.15
   110.184    1.7   1.65  1.55 76.   74.   56.    0.5   0.3   0.15
   110.215    1.8   1.75  1.6  78.   80.   56.    0.5   0.3   0.15
   110.317    1.8   1.75  1.6  76.   74.   60.    0.5   0.3   0.15
   110.416    1.7   1.75  1.65 80.   76.   54.    0.5   0.3   0.15
   110.551    1.75  1.75  1.6  80.   74.   56.    0.5   0.3   0.15
   110.686    1.7   1.75  1.55 78.   78.   58.    0.5   0.3   0.15
   110.694    1.7   1.7   1.5  76.   78.   58.    0.5   0.3   0.15
   110.902    1.8   1.7   1.45 76.   76.   58.    0.5   0.3   0.15
   110.931    1.8   1.65  1.65 78.   76.   54.    0.5   0.3   0.15
   111.175    1.75  1.7   1.5  78.   74.   56.    0.5   0.3   0.15
   111.176    1.8   1.7   1.55 78.   80.   56.    0.5   0.3   0.15
   111.300    1.75  1.65  1.45 76.   76.   60.    0.5   0.3   0.15
   111.333    1.75  1.75  1.65 80.   74.   54.    0.5   0.3   0.15
   111.344    1.75  1.75  1.55 76.   76.   56.    0.5   0.3   0.15
   111.434    1.8   1.75  1.45 76.   80.   58.    0.5   0.3   0.15
   111.437    1.8   1.75  1.6  80.   74.   54.    0.5   0.3   0.15
   111.480    1.7   1.7   1.45 76.   76.   56.    0.5   0.3   0.15
   111.568    1.8   1.75  1.45 76.   78.   60.    0.5   0.3   0.15
   111.596    1.8   1.75  1.55 76.   74.   54.    0.5   0.3   0.15
   111.602    1.7   1.65  1.45 76.   78.   58.    0.5   0.3   0.15
   111.757    1.8   1.7   1.5  80.   76.   56.    0.5   0.3   0.15
   111.826    1.7   1.75  1.5  76.   74.   54.    0.5   0.3   0.15
   111.898    1.8   1.75  1.65 76.   80.   58.    0.5   0.3   0.15
   112.037    1.75  1.7   1.5  76.   74.   60.    0.5   0.3   0.15
   112.133    1.7   1.7   1.45 78.   76.   54.    0.5   0.3   0.15
   112.199    1.8   1.65  1.55 82.   74.   54.    0.5   0.3   0.15
   112.328    1.8   1.7   1.5  80.   78.   58.    0.5   0.3   0.15
   112.422    1.8   1.65  1.55 78.   80.   56.    0.5   0.3   0.15
   112.444    1.8   1.75  1.65 80.   80.   54.    0.5   0.3   0.15
   112.625    1.8   1.65  1.55 76.   76.   58.    0.5   0.3   0.15
   112.643    1.7   1.75  1.6  78.   78.   56.    0.5   0.3   0.15
   112.718    1.7   1.7   1.6  76.   74.   56.    0.5   0.3   0.15
   112.805    1.8   1.65  1.65 80.   80.   54.    0.5   0.3   0.15
   112.940    1.8   1.75  1.6  76.   74.   54.    0.5   0.3   0.15
   113.002    1.75  1.75  1.65 78.   76.   54.    0.5   0.3   0.15
   113.201    1.8   1.65  1.45 78.   78.   60.    0.5   0.3   0.15
   113.201    1.8   1.75  1.55 80.   74.   54.    0.5   0.3   0.15
   113.235    1.8   1.75  1.5  80.   78.   58.    0.5   0.3   0.15
   113.289    1.7   1.65  1.65 76.   76.   58.    0.5   0.3   0.15
   113.438    1.8   1.7   1.55 76.   76.   60.    0.5   0.3   0.15
   113.439    1.7   1.75  1.6  78.   74.   54.    0.5   0.3   0.15
   113.685    1.8   1.65  1.55 80.   76.   60.    0.5   0.3   0.15
   113.749    1.8   1.7   1.5  76.   76.   58.    0.5   0.3   0.15
