   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   404.116    1.6  1.5  1.5 85.  80.  65.   0.5  0.3  0.2
   404.195    1.7   1.4   1.6  85.   85.   60.    0.5   0.15  0.35
   404.362    1.65  1.4   1.4  85.   80.   60.    0.5   0.25  0.2 
   404.380    1.7   1.5   1.5  80.   80.   65.    0.5   0.35  0.15
   404.392    1.65  1.4   1.5  85.   75.   60.    0.5   0.3   0.25
   404.398    1.7   1.4   1.6  75.   75.   60.    0.5   0.2   0.15
   404.465    1.6   1.5   1.6  85.   80.   55.    0.5   0.15  0.3 
   404.492    1.6  1.5  1.4 80.  80.  65.   0.5  0.3  0.3
   404.494    1.6   1.6   1.5  80.   85.   65.    0.5   0.15  0.3 
   404.505    1.7   1.5   1.6  80.   85.   65.    0.5   0.35  0.2 
   404.565    1.7  1.6  1.4 80.  80.  60.   0.5  0.3  0.3
   404.598    1.6   1.6   1.5  80.   85.   65.    0.5   0.35  0.3 
   404.653    1.65  1.4   1.5  80.   75.   55.    0.5   0.25  0.35
   404.684    1.7   1.5   1.6  75.   75.   65.    0.5   0.35  0.2 
   404.736    1.65  1.6   1.6  75.   80.   55.    0.5   0.2   0.2 
   404.840    1.7   1.4   1.5  85.   75.   60.    0.5   0.25  0.35
   404.884    1.7   1.6   1.4  85.   80.   60.    0.5   0.15  0.25
   404.929    1.65  1.5   1.4  85.   80.   55.    0.5   0.35  0.25
   405.013    1.6   1.5   1.5  80.   85.   55.    0.5   0.15  0.25
   405.224    1.6   1.6   1.6  85.   85.   55.    0.5   0.35  0.35
   405.266    1.6   1.4   1.5  75.   80.   55.    0.5   0.25  0.25
   405.344    1.7   1.5   1.6  85.   80.   60.    0.5   0.35  0.35
   405.345    1.65  1.6   1.4  85.   80.   60.    0.5   0.35  0.25
   405.586    1.6   1.4   1.5  80.   75.   65.    0.5   0.15  0.2 
   405.641    1.65  1.6   1.5  80.   75.   60.    0.5   0.15  0.2 
   405.763    1.6   1.5   1.6  85.   80.   65.    0.5   0.15  0.3 
   405.788    1.65  1.5   1.4  85.   75.   65.    0.5   0.25  0.25
   405.815    1.7   1.5   1.4  75.   75.   60.    0.5   0.25  0.3 
   406.036    1.7   1.5   1.4  75.   80.   65.    0.5   0.35  0.15
   406.061    1.6   1.5   1.5  75.   80.   60.    0.5   0.15  0.3 
   406.136    1.7   1.4   1.4  75.   75.   60.    0.5   0.2   0.25
   406.251    1.6  1.5  1.6 80.  85.  60.   0.5  0.2  0.2
   406.298    1.6   1.5   1.6  75.   80.   65.    0.5   0.3   0.15
   406.367    1.65  1.4   1.4  85.   80.   65.    0.5   0.3   0.25
   406.416    1.65  1.5   1.5  75.   85.   60.    0.5   0.15  0.15
   406.446    1.65  1.5   1.6  75.   80.   55.    0.5   0.3   0.2 
   406.481    1.7   1.4   1.5  80.   80.   65.    0.5   0.2   0.15
   406.538    1.6   1.6   1.5  75.   75.   65.    0.5   0.3   0.35
   406.543    1.6  1.5  1.6 80.  85.  55.   0.5  0.2  0.2
   406.556    1.65  1.6   1.4  80.   75.   55.    0.5   0.15  0.15
   406.760    1.7   1.5   1.5  85.   75.   60.    0.5   0.35  0.2 
   406.764    1.6   1.6   1.5  85.   75.   60.    0.5   0.35  0.3 
   406.794    1.6   1.4   1.6  75.   75.   65.    0.5   0.15  0.35
   407.036    1.6  1.5  1.6 75.  80.  65.   0.5  0.2  0.3
   407.123    1.7   1.5   1.6  85.   85.   60.    0.5   0.35  0.35
   407.127    1.6  1.4  1.4 75.  80.  60.   0.5  0.2  0.3
   407.132    1.7   1.6   1.5  85.   85.   55.    0.5   0.15  0.35
   407.133    1.6   1.5   1.5  80.   85.   60.    0.5   0.25  0.35
   407.141    1.65  1.4   1.4  75.   75.   65.    0.5   0.25  0.3 
   407.204    1.6   1.5   1.6  85.   75.   60.    0.5   0.15  0.35
   407.225    1.7   1.6   1.4  75.   75.   55.    0.5   0.35  0.3 
   407.355    1.7   1.5   1.5  80.   85.   55.    0.5   0.15  0.25
   407.397    1.6   1.5   1.5  80.   85.   65.    0.5   0.35  0.15
   407.430    1.7   1.6   1.4  85.   80.   60.    0.5   0.25  0.3 
   407.509    1.7   1.6   1.4  75.   75.   60.    0.5   0.25  0.3 
   407.516    1.6  1.4  1.4 80.  75.  65.   0.5  0.3  0.3
   407.540    1.7   1.5   1.6  85.   80.   60.    0.5   0.35  0.3 
   407.546    1.65  1.4   1.4  80.   75.   65.    0.5   0.3   0.3 
   407.730    1.65  1.6   1.6  75.   85.   65.    0.5   0.35  0.15
   407.805    1.7   1.6   1.5  85.   80.   65.    0.5   0.15  0.35
   407.824    1.6   1.4   1.4  75.   80.   55.    0.5   0.25  0.2 
   407.842    1.7   1.6   1.4  75.   75.   55.    0.5   0.2   0.25
   407.846    1.6   1.5   1.5  85.   80.   65.    0.5   0.15  0.25
   407.881    1.7   1.4   1.5  75.   85.   65.    0.5   0.25  0.3 
   407.882    1.6   1.5   1.6  80.   80.   65.    0.5   0.35  0.2 
   407.924    1.7   1.6   1.6  75.   80.   60.    0.5   0.15  0.35
   407.960    1.65  1.4   1.5  75.   75.   65.    0.5   0.3   0.35
   408.126    1.7   1.6   1.5  85.   80.   55.    0.5   0.2   0.35
   408.141    1.7   1.6   1.5  85.   75.   55.    0.5   0.25  0.35
   408.291    1.65  1.4   1.4  75.   75.   65.    0.5   0.25  0.35
   408.362    1.7   1.5   1.5  85.   85.   60.    0.5   0.35  0.3 
   408.408    1.6   1.4   1.4  85.   75.   60.    0.5   0.3   0.35
   408.458    1.6   1.5   1.5  85.   75.   55.    0.5   0.2   0.15
   408.497    1.65  1.4   1.4  80.   80.   60.    0.5   0.2   0.25
   408.514    1.7   1.6   1.5  85.   80.   55.    0.5   0.3   0.15
   408.518    1.6   1.4   1.4  80.   85.   65.    0.5   0.15  0.3 
   408.555    1.6   1.6   1.5  80.   85.   60.    0.5   0.15  0.3 
   408.581    1.7   1.4   1.5  80.   80.   60.    0.5   0.15  0.25
   408.662    1.7   1.4   1.4  85.   75.   65.    0.5   0.25  0.3 
   408.706    1.6   1.6   1.4  75.   75.   65.    0.5   0.25  0.25
   408.737    1.6   1.4   1.6  85.   85.   65.    0.5   0.3   0.35
   408.849    1.6  1.5  1.6 80.  80.  65.   0.5  0.3  0.3
   408.856    1.65  1.5   1.6  85.   75.   60.    0.5   0.35  0.25
   408.880    1.6   1.4   1.4  80.   75.   60.    0.5   0.25  0.3 
   408.962    1.6   1.5   1.5  75.   75.   55.    0.5   0.2   0.25
   409.054    1.6   1.6   1.4  75.   75.   55.    0.5   0.25  0.2 
   409.057    1.6   1.6   1.5  75.   85.   60.    0.5   0.25  0.2 
   409.103    1.6   1.6   1.6  75.   85.   65.    0.5   0.2   0.35
   409.725    1.6   1.5   1.5  85.   80.   60.    0.5   0.15  0.25
   409.782    1.7   1.5   1.6  85.   80.   65.    0.5   0.35  0.25
   409.786    1.65  1.6   1.6  75.   75.   65.    0.5   0.35  0.35
   409.805    1.6   1.4   1.5  85.   80.   60.    0.5   0.3   0.25
   409.972    1.7  1.4  1.5 85.  75.  60.   0.5  0.3  0.3
   410.031    1.6   1.4   1.4  80.   80.   65.    0.5   0.35  0.3 
   410.044    1.7  1.6  1.5 80.  80.  60.   0.5  0.2  0.3
   410.120    1.6  1.6  1.6 75.  75.  65.   0.5  0.3  0.2
   410.260    1.65  1.5   1.5  80.   85.   60.    0.5   0.3   0.35
   410.420    1.65  1.5   1.4  75.   85.   55.    0.5   0.35  0.25
   410.432    1.6   1.6   1.6  85.   75.   60.    0.5   0.25  0.2 
   410.444    1.6   1.5   1.5  75.   80.   55.    0.5   0.15  0.3 
   410.462    1.65  1.6   1.4  75.   75.   60.    0.5   0.35  0.2 
   410.514    1.6   1.4   1.4  80.   75.   60.    0.5   0.15  0.15
   410.577    1.65  1.6   1.4  75.   80.   55.    0.5   0.35  0.2 
   410.713    1.6   1.4   1.4  85.   80.   60.    0.5   0.3   0.25
   410.846    1.65  1.4   1.6  75.   80.   60.    0.5   0.2   0.35
   410.873    1.6   1.5   1.5  80.   80.   65.    0.5   0.35  0.3 
   410.978    1.65  1.4   1.4  80.   75.   60.    0.5   0.3   0.35
   411.048    1.7   1.5   1.6  75.   85.   55.    0.5   0.25  0.25
   411.080    1.6   1.6   1.4  75.   75.   60.    0.5   0.25  0.2 
   411.104    1.65  1.4   1.5  80.   75.   65.    0.5   0.15  0.35
   411.108    1.7   1.5   1.4  80.   85.   60.    0.5   0.35  0.3 
   411.142    1.7   1.4   1.6  80.   75.   65.    0.5   0.3   0.35
   411.190    1.6   1.4   1.5  80.   85.   65.    0.5   0.25  0.2 
   411.257    1.7   1.6   1.5  80.   75.   60.    0.5   0.25  0.3 
   411.301    1.6   1.6   1.5  85.   75.   55.    0.5   0.35  0.3 
   411.313    1.6  1.5  1.6 80.  85.  65.   0.5  0.2  0.2
   411.314    1.7   1.4   1.6  85.   75.   60.    0.5   0.3   0.35
   411.396    1.6   1.5   1.6  85.   75.   65.    0.5   0.15  0.35
   411.546    1.6   1.5   1.5  80.   85.   60.    0.5   0.2   0.15
   411.670    1.65  1.4   1.4  80.   80.   65.    0.5   0.15  0.3 
   411.674    1.7  1.4  1.4 80.  85.  55.   0.5  0.2  0.3
   411.697    1.65  1.4   1.4  85.   80.   65.    0.5   0.2   0.15
   411.725    1.65  1.4   1.5  85.   75.   60.    0.5   0.25  0.35
   411.733    1.6   1.5   1.6  85.   75.   55.    0.5   0.15  0.35
   411.777    1.7   1.6   1.6  75.   75.   55.    0.5   0.35  0.15
   411.793    1.65  1.4   1.6  85.   80.   65.    0.5   0.2   0.25
   411.899    1.65  1.4   1.4  80.   80.   65.    0.5   0.15  0.25
   411.958    1.65  1.4   1.4  80.   75.   65.    0.5   0.3   0.2 
   412.063    1.65  1.4   1.4  80.   80.   55.    0.5   0.3   0.3 
   412.075    1.6   1.4   1.4  80.   85.   55.    0.5   0.3   0.35
   412.116    1.6   1.5   1.4  75.   75.   65.    0.5   0.2   0.25
   412.221    1.6  1.6  1.6 80.  80.  55.   0.5  0.2  0.3
   412.358    1.7  1.6  1.4 80.  85.  65.   0.5  0.2  0.2
   412.362    1.6   1.6   1.6  75.   85.   65.    0.5   0.3   0.15
   412.380    1.65  1.6   1.6  80.   75.   65.    0.5   0.35  0.25
   412.450    1.7   1.6   1.5  75.   80.   65.    0.5   0.35  0.35
   412.454    1.6   1.5   1.6  80.   80.   65.    0.5   0.15  0.35
   412.637    1.6   1.4   1.5  80.   85.   55.    0.5   0.25  0.35
   412.701    1.65  1.4   1.5  85.   80.   65.    0.5   0.2   0.2 
   412.768    1.7  1.4  1.4 80.  80.  55.   0.5  0.3  0.3
   412.828    1.7   1.4   1.6  80.   80.   65.    0.5   0.2   0.15
   412.931    1.65  1.6   1.6  75.   85.   65.    0.5   0.15  0.25
   412.940    1.65  1.5   1.4  80.   80.   65.    0.5   0.15  0.3 
   412.978    1.65  1.4   1.6  85.   75.   65.    0.5   0.3   0.35
   413.079    1.65  1.4   1.4  80.   85.   65.    0.5   0.3   0.3 
   413.116    1.65  1.6   1.4  85.   80.   55.    0.5   0.35  0.3 
   413.127    1.7   1.6   1.6  80.   80.   65.    0.5   0.35  0.25
   413.295    1.6  1.5  1.4 85.  75.  55.   0.5  0.3  0.2
   413.303    1.6  1.6  1.6 75.  75.  60.   0.5  0.3  0.2
   413.357    1.7  1.4  1.6 80.  80.  65.   0.5  0.2  0.2
   413.424    1.6   1.5   1.5  80.   80.   55.    0.5   0.15  0.3 
   413.530    1.6  1.5  1.5 75.  85.  55.   0.5  0.2  0.2
   413.696    1.7  1.5  1.5 85.  85.  65.   0.5  0.2  0.2
   413.722    1.7   1.4   1.6  80.   85.   55.    0.5   0.15  0.3 
   413.915    1.7   1.5   1.4  75.   85.   65.    0.5   0.35  0.35
   414.083    1.6   1.5   1.4  80.   75.   65.    0.5   0.2   0.15
   414.120    1.6  1.5  1.4 80.  85.  55.   0.5  0.2  0.3
   414.141    1.6   1.5   1.6  80.   75.   65.    0.5   0.35  0.2 
   414.271    1.6   1.4   1.5  85.   75.   60.    0.5   0.3   0.15
   414.290    1.65  1.6   1.6  80.   75.   60.    0.5   0.35  0.3 
   414.292    1.6  1.6  1.4 80.  80.  65.   0.5  0.2  0.2
   414.334    1.65  1.4   1.4  75.   80.   55.    0.5   0.2   0.25
   414.525    1.6   1.5   1.6  85.   80.   60.    0.5   0.2   0.15
   414.566    1.6   1.5   1.6  85.   80.   65.    0.5   0.3   0.15
   414.611    1.65  1.6   1.6  80.   85.   65.    0.5   0.3   0.35
   414.783    1.7   1.5   1.5  80.   85.   65.    0.5   0.35  0.15
   414.787    1.6   1.5   1.6  85.   80.   65.    0.5   0.2   0.15
   414.823    1.6   1.5   1.4  80.   75.   60.    0.5   0.2   0.15
   414.935    1.7   1.4   1.5  80.   75.   55.    0.5   0.15  0.25
   414.943    1.65  1.4   1.5  85.   80.   65.    0.5   0.25  0.35
   414.989    1.65  1.5   1.5  75.   85.   55.    0.5   0.15  0.3 
   415.064    1.65  1.5   1.5  75.   80.   65.    0.5   0.35  0.25
   415.109    1.7   1.4   1.5  85.   85.   55.    0.5   0.25  0.3 
   415.199    1.65  1.4   1.6  85.   80.   60.    0.5   0.3   0.35
   415.220    1.7   1.4   1.5  80.   85.   60.    0.5   0.25  0.25
   415.307    1.6   1.4   1.4  80.   85.   65.    0.5   0.25  0.35
   415.507    1.6   1.4   1.4  75.   75.   65.    0.5   0.25  0.35
   415.524    1.7   1.6   1.4  75.   85.   55.    0.5   0.35  0.3 
   415.602    1.65  1.5   1.4  75.   85.   60.    0.5   0.25  0.25
   415.713    1.6   1.5   1.6  75.   85.   65.    0.5   0.3   0.15
   415.717    1.6  1.5  1.4 75.  85.  60.   0.5  0.2  0.3
   415.757    1.65  1.5   1.4  80.   75.   65.    0.5   0.2   0.3 
   415.788    1.6   1.4   1.4  75.   80.   60.    0.5   0.25  0.35
   415.858    1.65  1.4   1.4  75.   85.   55.    0.5   0.3   0.3 
   415.951    1.65  1.5   1.4  80.   80.   60.    0.5   0.25  0.25
   415.960    1.7  1.5  1.4 85.  85.  55.   0.5  0.2  0.2
   416.110    1.65  1.6   1.6  75.   75.   65.    0.5   0.15  0.3 
   416.140    1.65  1.5   1.4  75.   85.   60.    0.5   0.35  0.35
   416.146    1.65  1.6   1.6  75.   75.   60.    0.5   0.15  0.3 
   416.153    1.7   1.6   1.4  85.   80.   65.    0.5   0.15  0.25
   416.221    1.7   1.4   1.5  75.   80.   60.    0.5   0.15  0.3 
   416.258    1.65  1.6   1.6  75.   75.   55.    0.5   0.15  0.3 
   416.322    1.7   1.4   1.6  80.   85.   65.    0.5   0.2   0.15
   416.456    1.6   1.5   1.5  80.   85.   65.    0.5   0.2   0.15
   416.468    1.6   1.4   1.5  75.   80.   65.    0.5   0.15  0.25
   416.485    1.7   1.5   1.6  85.   85.   60.    0.5   0.3   0.25
   416.521    1.65  1.4   1.4  75.   80.   65.    0.5   0.25  0.35
   416.549    1.6   1.4   1.5  75.   80.   55.    0.5   0.25  0.15
   416.639    1.7   1.4   1.5  80.   75.   55.    0.5   0.2   0.15
   416.875    1.6   1.5   1.5  85.   80.   55.    0.5   0.15  0.3 
   416.931    1.65  1.6   1.4  80.   85.   60.    0.5   0.3   0.2 
   417.126    1.6   1.4   1.6  80.   75.   65.    0.5   0.15  0.25
   417.229    1.7   1.6   1.6  75.   80.   60.    0.5   0.2   0.35
   417.244    1.6  1.5  1.5 75.  80.  60.   0.5  0.3  0.3
   417.256    1.7   1.6   1.6  80.   75.   55.    0.5   0.3   0.25
   417.268    1.65  1.6   1.6  80.   75.   60.    0.5   0.15  0.25
   417.344    1.6   1.4   1.6  80.   85.   55.    0.5   0.15  0.2 
   417.404    1.6  1.5  1.5 75.  85.  60.   0.5  0.2  0.2
   417.419    1.6   1.4   1.6  80.   85.   60.    0.5   0.15  0.2 
   417.437    1.6   1.6   1.5  75.   75.   65.    0.5   0.3   0.15
   417.489    1.65  1.5   1.6  75.   85.   65.    0.5   0.15  0.2 
   417.600    1.7   1.5   1.4  85.   85.   65.    0.5   0.2   0.15
   417.673    1.6  1.5  1.4 75.  75.  55.   0.5  0.2  0.2
   417.863    1.65  1.5   1.5  80.   85.   55.    0.5   0.15  0.35
   417.871    1.6   1.4   1.6  75.   80.   55.    0.5   0.25  0.2 
   418.064    1.6  1.4  1.6 85.  80.  65.   0.5  0.3  0.3
   418.087    1.65  1.6   1.4  85.   80.   65.    0.5   0.3   0.25
   418.088    1.7   1.5   1.5  85.   75.   60.    0.5   0.15  0.35
   418.341    1.65  1.5   1.5  85.   85.   65.    0.5   0.35  0.15
   418.462    1.65  1.4   1.5  75.   75.   65.    0.5   0.3   0.3 
   418.493    1.65  1.4   1.5  75.   85.   55.    0.5   0.15  0.3 
   418.554    1.6   1.5   1.5  75.   80.   65.    0.5   0.15  0.3 
   418.570    1.7   1.6   1.5  75.   85.   55.    0.5   0.35  0.3 
   418.689    1.7   1.4   1.4  85.   75.   55.    0.5   0.25  0.3 
   418.970    1.6   1.5   1.4  80.   80.   55.    0.5   0.15  0.2 
   419.057    1.65  1.5   1.6  75.   75.   65.    0.5   0.35  0.25
   419.066    1.7   1.4   1.4  75.   75.   65.    0.5   0.3   0.25
   419.262    1.6   1.4   1.6  85.   80.   60.    0.5   0.3   0.25
   419.332    1.6   1.5   1.5  80.   85.   55.    0.5   0.2   0.15
   419.385    1.6   1.5   1.6  75.   85.   60.    0.5   0.15  0.35
   419.512    1.6  1.4  1.5 85.  80.  60.   0.5  0.3  0.2
   419.701    1.7   1.6   1.5  80.   75.   65.    0.5   0.2   0.35
   419.755    1.65  1.5   1.5  75.   85.   65.    0.5   0.35  0.2 
   419.850    1.6   1.4   1.5  80.   75.   65.    0.5   0.25  0.25
   419.874    1.7   1.5   1.5  85.   75.   65.    0.5   0.25  0.15
   419.880    1.6   1.5   1.4  75.   80.   60.    0.5   0.25  0.3 
   419.891    1.7  1.4  1.4 80.  75.  65.   0.5  0.3  0.3
   419.972    1.7   1.5   1.4  75.   80.   65.    0.5   0.35  0.35
   420.036    1.6  1.5  1.5 80.  75.  55.   0.5  0.2  0.2
   420.125    1.65  1.6   1.5  80.   80.   65.    0.5   0.15  0.3 
   420.155    1.6  1.6  1.4 75.  80.  60.   0.5  0.3  0.3
   420.221    1.65  1.4   1.5  75.   80.   55.    0.5   0.15  0.3 
   420.240    1.6   1.6   1.4  80.   75.   65.    0.5   0.25  0.25
   420.294    1.7   1.5   1.5  75.   75.   65.    0.5   0.35  0.3 
   420.300    1.7   1.5   1.6  80.   75.   65.    0.5   0.3   0.35
   420.300    1.6   1.4   1.6  80.   75.   55.    0.5   0.25  0.15
   420.342    1.65  1.4   1.6  75.   75.   65.    0.5   0.3   0.3 
   420.533    1.65  1.4   1.5  85.   85.   60.    0.5   0.3   0.3 
   420.589    1.65  1.4   1.5  85.   80.   55.    0.5   0.2   0.3 
   420.680    1.65  1.5   1.4  80.   85.   65.    0.5   0.15  0.3 
   420.692    1.65  1.4   1.4  80.   85.   65.    0.5   0.2   0.25
   420.717    1.6  1.4  1.4 80.  80.  55.   0.5  0.3  0.3
   420.718    1.6  1.6  1.6 80.  80.  60.   0.5  0.2  0.3
   421.137    1.7   1.5   1.5  80.   75.   55.    0.5   0.15  0.35
   421.178    1.65  1.6   1.5  85.   75.   60.    0.5   0.35  0.2 
   421.216    1.65  1.6   1.5  85.   75.   55.    0.5   0.25  0.3 
   421.388    1.6   1.4   1.6  80.   85.   65.    0.5   0.15  0.2 
   421.409    1.6   1.6   1.6  75.   75.   60.    0.5   0.25  0.3 
   421.491    1.6  1.5  1.5 75.  85.  55.   0.5  0.3  0.3
   421.507    1.7   1.6   1.5  75.   75.   55.    0.5   0.35  0.15
   421.724    1.65  1.5   1.4  85.   85.   55.    0.5   0.2   0.3 
   421.772    1.6   1.4   1.4  80.   80.   65.    0.5   0.35  0.35
   421.914    1.6   1.4   1.4  75.   80.   55.    0.5   0.3   0.35
   421.928    1.7   1.6   1.5  85.   80.   55.    0.5   0.15  0.3 
   421.951    1.65  1.4   1.5  85.   85.   55.    0.5   0.2   0.3 
   422.004    1.65  1.4   1.6  75.   85.   65.    0.5   0.2   0.35
   422.108    1.6   1.5   1.5  85.   75.   60.    0.5   0.3   0.35
   422.189    1.6   1.6   1.4  80.   75.   65.    0.5   0.35  0.3 
   422.254    1.65  1.4   1.5  85.   80.   60.    0.5   0.3   0.3 
   422.274    1.6   1.4   1.5  80.   75.   65.    0.5   0.25  0.2 
   422.287    1.65  1.5   1.6  80.   80.   65.    0.5   0.15  0.15
   422.437    1.6   1.5   1.4  75.   80.   55.    0.5   0.25  0.3 
   422.484    1.7  1.6  1.4 85.  75.  55.   0.5  0.3  0.2
   422.527    1.6  1.4  1.4 75.  85.  55.   0.5  0.3  0.3
   422.586    1.7   1.5   1.4  80.   75.   60.    0.5   0.35  0.3 
   422.601    1.65  1.5   1.5  75.   85.   55.    0.5   0.15  0.15
   422.617    1.7   1.5   1.5  85.   85.   60.    0.5   0.25  0.3 
   422.641    1.7   1.6   1.4  75.   85.   60.    0.5   0.15  0.25
   422.706    1.7  1.4  1.4 80.  85.  55.   0.5  0.3  0.3
   422.722    1.7   1.6   1.6  80.   75.   65.    0.5   0.3   0.25
   422.734    1.7   1.5   1.4  85.   85.   60.    0.5   0.3   0.15
   422.784    1.65  1.6   1.5  75.   80.   60.    0.5   0.25  0.35
   422.785    1.7   1.4   1.5  80.   85.   65.    0.5   0.2   0.15
   422.813    1.7   1.6   1.5  75.   85.   55.    0.5   0.15  0.35
   422.872    1.7   1.6   1.5  75.   85.   60.    0.5   0.15  0.35
   422.957    1.6   1.6   1.5  75.   75.   60.    0.5   0.3   0.15
   423.050    1.65  1.6   1.6  80.   75.   60.    0.5   0.2   0.15
   423.286    1.6   1.5   1.5  80.   75.   65.    0.5   0.35  0.3 
   423.352    1.65  1.4   1.4  85.   75.   60.    0.5   0.25  0.2 
   423.374    1.65  1.5   1.6  80.   80.   55.    0.5   0.15  0.15
   423.703    1.6   1.5   1.4  75.   85.   65.    0.5   0.3   0.35
   423.747    1.65  1.6   1.5  85.   85.   65.    0.5   0.35  0.35
   423.776    1.6   1.6   1.5  80.   80.   60.    0.5   0.35  0.3 
   423.805    1.6   1.4   1.5  80.   85.   65.    0.5   0.25  0.25
   423.812    1.65  1.4   1.4  75.   80.   55.    0.5   0.3   0.35
   423.840    1.7   1.4   1.6  80.   75.   60.    0.5   0.25  0.15
   423.896    1.7  1.4  1.5 75.  75.  65.   0.5  0.3  0.3
   424.092    1.6   1.5   1.4  75.   80.   55.    0.5   0.25  0.25
   424.123    1.7  1.6  1.5 75.  85.  65.   0.5  0.3  0.2
   424.174    1.65  1.5   1.4  80.   85.   60.    0.5   0.15  0.3 
   424.260    1.65  1.6   1.6  85.   85.   55.    0.5   0.15  0.2 
   424.295    1.7  1.4  1.6 75.  85.  55.   0.5  0.2  0.2
   424.470    1.65  1.6   1.5  75.   80.   55.    0.5   0.2   0.15
   424.487    1.65  1.6   1.4  80.   80.   60.    0.5   0.3   0.25
   424.572    1.6   1.6   1.4  80.   85.   65.    0.5   0.2   0.25
   424.628    1.7   1.5   1.6  85.   85.   60.    0.5   0.35  0.3 
   424.773    1.65  1.5   1.5  80.   75.   65.    0.5   0.15  0.3 
   424.858    1.65  1.4   1.5  85.   80.   65.    0.5   0.3   0.3 
   424.948    1.6  1.5  1.4 75.  75.  60.   0.5  0.2  0.2
   424.963    1.65  1.5   1.6  80.   85.   65.    0.5   0.35  0.15
   425.087    1.6   1.6   1.6  80.   75.   60.    0.5   0.25  0.25
   425.124    1.6   1.5   1.6  75.   85.   55.    0.5   0.2   0.25
   425.439    1.6   1.4   1.5  75.   85.   65.    0.5   0.15  0.35
   425.506    1.7  1.6  1.5 80.  75.  60.   0.5  0.3  0.2
   425.619    1.65  1.4   1.5  85.   75.   65.    0.5   0.2   0.25
   425.644    1.65  1.6   1.5  85.   85.   60.    0.5   0.15  0.15
   425.665    1.7   1.6   1.5  75.   85.   65.    0.5   0.15  0.35
   425.745    1.6   1.6   1.6  85.   75.   65.    0.5   0.25  0.2 
   425.755    1.7   1.6   1.5  75.   75.   65.    0.5   0.2   0.35
   425.792    1.7   1.5   1.4  85.   80.   60.    0.5   0.35  0.15
   425.965    1.6   1.5   1.5  80.   85.   55.    0.5   0.3   0.25
   426.125    1.7   1.5   1.6  80.   75.   60.    0.5   0.25  0.2 
   426.187    1.65  1.5   1.5  75.   75.   60.    0.5   0.15  0.3 
   426.267    1.7  1.5  1.5 85.  80.  60.   0.5  0.3  0.2
   426.297    1.65  1.4   1.4  85.   80.   55.    0.5   0.2   0.15
   426.353    1.7   1.5   1.6  75.   75.   65.    0.5   0.25  0.3 
   426.453    1.65  1.5   1.6  75.   80.   60.    0.5   0.15  0.2 
   426.562    1.65  1.5   1.6  80.   75.   60.    0.5   0.25  0.35
   426.638    1.7   1.5   1.6  85.   75.   60.    0.5   0.35  0.25
   426.673    1.6   1.5   1.6  75.   75.   65.    0.5   0.3   0.15
   426.681    1.6  1.4  1.4 85.  75.  55.   0.5  0.2  0.3
   426.738    1.6   1.4   1.4  75.   85.   55.    0.5   0.15  0.25
   426.763    1.65  1.5   1.4  85.   80.   60.    0.5   0.35  0.15
   426.852    1.6   1.4   1.5  80.   85.   60.    0.5   0.15  0.15
   426.879    1.6   1.6   1.5  85.   75.   60.    0.5   0.35  0.35
   427.076    1.6   1.5   1.4  80.   85.   60.    0.5   0.3   0.15
   427.078    1.6   1.4   1.5  80.   85.   65.    0.5   0.15  0.15
   427.205    1.65  1.4   1.4  75.   85.   60.    0.5   0.15  0.3 
   427.419    1.6   1.6   1.4  85.   75.   55.    0.5   0.35  0.3 
   427.473    1.65  1.6   1.6  75.   80.   65.    0.5   0.2   0.2 
   427.579    1.7  1.6  1.5 80.  75.  55.   0.5  0.3  0.2
   427.649    1.6  1.6  1.4 85.  75.  65.   0.5  0.3  0.3
   427.650    1.6   1.4   1.6  75.   75.   60.    0.5   0.15  0.3 
   427.774    1.6   1.6   1.6  80.   75.   60.    0.5   0.2   0.35
   427.810    1.6  1.4  1.4 75.  80.  55.   0.5  0.2  0.3
   428.113    1.65  1.6   1.4  85.   80.   55.    0.5   0.3   0.3 
   428.242    1.6   1.6   1.5  85.   85.   60.    0.5   0.35  0.35
   428.261    1.7   1.4   1.6  80.   85.   65.    0.5   0.15  0.35
   428.303    1.7   1.5   1.4  75.   80.   60.    0.5   0.35  0.35
   428.363    1.65  1.4   1.4  85.   85.   65.    0.5   0.15  0.3 
   428.442    1.7   1.5   1.5  85.   75.   65.    0.5   0.3   0.35
   428.522    1.6   1.4   1.6  85.   80.   60.    0.5   0.3   0.35
   428.539    1.65  1.5   1.6  85.   75.   60.    0.5   0.35  0.2 
   428.544    1.65  1.5   1.4  80.   80.   65.    0.5   0.35  0.35
   428.645    1.6   1.5   1.6  75.   85.   55.    0.5   0.25  0.15
   428.775    1.6  1.5  1.5 75.  85.  60.   0.5  0.3  0.3
   428.876    1.65  1.6   1.5  85.   85.   55.    0.5   0.35  0.3 
   428.899    1.6   1.5   1.6  80.   85.   65.    0.5   0.3   0.15
   428.933    1.65  1.4   1.6  85.   75.   60.    0.5   0.25  0.35
   429.035    1.65  1.5   1.4  80.   80.   60.    0.5   0.35  0.3 
   429.064    1.7   1.6   1.4  80.   85.   55.    0.5   0.15  0.25
   429.242    1.6   1.5   1.4  80.   80.   60.    0.5   0.35  0.35
   429.270    1.65  1.6   1.6  85.   85.   60.    0.5   0.15  0.2 
