   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   118.774    1.6   1.6   1.5  75.   80.   58.    0.5   0.35  0.3 
   119.338    1.7   1.6   1.6  70.   75.   58.    0.5   0.25  0.3 
   119.394    1.7   1.6   1.6  70.   70.   62.    0.5   0.25  0.3 
   119.622    1.6   1.6   1.6  70.   80.   58.    0.5   0.35  0.3 
   120.064    1.6   1.6   1.6  75.   75.   58.    0.5   0.35  0.3 
   120.279    1.6   1.6   1.7  80.   70.   58.    0.5   0.35  0.3 
   120.575    1.7   1.6   1.5  75.   75.   62.    0.5   0.25  0.2 
   121.753    1.6   1.7   1.5  75.   70.   62.    0.5   0.35  0.3 
   121.950    1.7   1.8   1.5  70.   70.   62.    0.5   0.35  0.3 
   122.269    1.7   1.6   1.6  70.   70.   58.    0.5   0.25  0.3 
   123.310    1.6   1.6   1.5  75.   70.   58.    0.5   0.35  0.2 
   123.912    1.6   1.8   1.5  70.   75.   62.    0.5   0.35  0.3 
   124.133    1.7   1.7   1.5  80.   70.   58.    0.5   0.35  0.3 
   125.363    1.6   1.6   1.5  80.   75.   62.    0.5   0.35  0.3 
   126.192    1.7   1.7   1.5  80.   80.   62.    0.5   0.35  0.3 
   126.289    1.7   1.6   1.5  70.   70.   62.    0.5   0.35  0.3 
   126.653    1.7   1.6   1.6  75.   80.   62.    0.5   0.35  0.3 
   126.708    1.8   1.6   1.6  75.   75.   62.    0.5   0.35  0.3 
   126.811    1.7   1.7   1.5  80.   75.   62.    0.5   0.35  0.2 
   126.960    1.6   1.6   1.6  70.   80.   62.    0.5   0.35  0.3 
   127.525    1.7   1.7   1.5  70.   70.   58.    0.5   0.35  0.2 
   127.584    1.8   1.6   1.7  80.   70.   62.    0.5   0.35  0.3 
   127.655    1.8   1.6   1.6  80.   75.   62.    0.5   0.35  0.2 
   127.830    1.7   1.6   1.6  70.   80.   58.    0.5   0.35  0.2 
   128.898    1.7   1.8   1.5  70.   80.   62.    0.5   0.35  0.3 
   128.988    1.6   1.6   1.5  75.   75.   62.    0.5   0.35  0.2 
   130.565    1.7   1.7   1.5  75.   75.   62.    0.5   0.35  0.2 
   131.089    1.7   1.6   1.6  70.   80.   62.    0.5   0.25  0.3 
   131.188    1.7   1.6   1.6  75.   70.   62.    0.5   0.25  0.3 
   131.240    1.6   1.8   1.5  70.   75.   58.    0.5   0.35  0.3 
   131.921    1.8   1.7   1.5  75.   75.   62.    0.5   0.35  0.3 
   132.645    1.8   1.6   1.5  80.   75.   62.    0.5   0.25  0.3 
   132.674    1.7   1.7   1.5  75.   70.   62.    0.5   0.35  0.2 
   133.185    1.7   1.6   1.6  80.   70.   62.    0.5   0.25  0.3 
   133.187    1.6   1.6   1.5  80.   75.   62.    0.5   0.25  0.2 
   134.483    1.7   1.6   1.6  70.   75.   62.    0.5   0.25  0.3 
   134.623    1.6   1.7   1.5  80.   70.   62.    0.5   0.35  0.2 
   136.052    1.6   1.7   1.5  80.   80.   62.    0.5   0.35  0.2 
   136.122    1.7   1.8   1.5  75.   70.   62.    0.5   0.35  0.3 
   136.159    1.6   1.6   1.5  70.   80.   58.    0.5   0.35  0.2 
   136.355    1.6   1.8   1.5  75.   80.   58.    0.5   0.35  0.3 
   136.964    1.7   1.6   1.6  80.   70.   58.    0.5   0.35  0.2 
   137.172    1.7   1.6   1.7  70.   75.   58.    0.5   0.35  0.3 
   137.617    1.7   1.8   1.5  80.   70.   62.    0.5   0.35  0.3 
   137.740    1.8   1.6   1.5  80.   70.   62.    0.5   0.25  0.2 
   139.444    1.6   1.6   1.6  80.   75.   62.    0.5   0.35  0.2 
   139.469    1.6   1.6   1.7  75.   70.   62.    0.5   0.35  0.3 
   139.667    1.7   1.7   1.5  70.   80.   62.    0.5   0.25  0.3 
   139.813    1.7   1.6   1.7  75.   70.   62.    0.5   0.35  0.3 
   140.036    1.6   1.6   1.5  75.   75.   58.    0.5   0.25  0.2 
   140.395    1.7   1.6   1.5  80.   75.   62.    0.5   0.25  0.2 
   140.822    1.7   1.7   1.5  70.   75.   58.    0.5   0.25  0.3 
   140.907    1.7   1.6   1.5  80.   70.   58.    0.5   0.25  0.2 
   141.048    1.6   1.6   1.5  70.   75.   58.    0.5   0.35  0.2 
   142.241    1.6   1.6   1.6  80.   80.   62.    0.5   0.35  0.2 
   143.226    1.6   1.6   1.5  75.   80.   58.    0.5   0.25  0.2 
   143.417    1.8   1.7   1.5  80.   75.   62.    0.5   0.35  0.3 
   144.256    1.8   1.6   1.5  75.   70.   62.    0.5   0.25  0.2 
   144.514    1.6   1.6   1.6  80.   70.   62.    0.5   0.25  0.3 
   144.575    1.6   1.7   1.5  80.   70.   58.    0.5   0.35  0.3 
   144.642    1.8   1.6   1.5  70.   70.   62.    0.5   0.25  0.2 
   144.994    1.6   1.6   1.5  80.   75.   58.    0.5   0.25  0.3 
   145.428    1.7   1.7   1.5  70.   70.   62.    0.5   0.35  0.2 
   145.501    1.8   1.6   1.5  70.   70.   58.    0.5   0.25  0.2 
   145.570    1.6   1.6   1.5  80.   70.   62.    0.5   0.35  0.2 
   145.899    1.6   1.6   1.7  80.   75.   58.    0.5   0.35  0.3 
   145.943    1.6   1.6   1.5  70.   80.   62.    0.5   0.35  0.2 
   146.037    1.7   1.7   1.5  70.   75.   62.    0.5   0.25  0.3 
   146.568    1.7   1.6   1.6  70.   75.   58.    0.5   0.35  0.2 
   146.641    1.7   1.7   1.5  70.   70.   62.    0.5   0.25  0.3 
   146.691    1.6   1.8   1.5  75.   80.   62.    0.5   0.35  0.3 
   146.932    1.7   1.6   1.6  75.   70.   62.    0.5   0.35  0.2 
