   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   321.999    1.65  1.6   1.5  82.   74.   60.    0.5   0.3   0.12
   322.191    1.65  1.5   1.4  78.   74.   60.    0.5   0.3   0.12
   322.239    1.7   1.55  1.55 79.   78.5  60.    0.5   0.3   0.12
   322.320    1.75  1.5   1.35 81.   77.   60.    0.5   0.3   0.12
   322.569    1.65  1.55  1.55 81.   80.   60.    0.5   0.3   0.12
   323.147    1.7   1.5   1.35 80.   78.5  60.    0.5   0.3   0.12
   323.649    1.65  1.55  1.55 78.   78.5  60.    0.5   0.3   0.12
   323.719    1.65  1.6   1.5  81.   75.5  60.    0.5   0.3   0.12
   323.825    1.75  1.5   1.35 78.   78.5  60.    0.5   0.3   0.12
   323.977    1.7   1.6   1.5  82.   74.   60.    0.5   0.3   0.12
   324.257    1.65  1.6   1.5  81.   74.   60.    0.5   0.3   0.12
   324.286    1.6   1.55  1.55 79.   75.5  60.    0.5   0.3   0.12
   324.288    1.75  1.55  1.55 80.   78.5  60.    0.5   0.3   0.12
   324.288    1.75  1.5   1.35 82.   75.5  60.    0.5   0.3   0.12
   324.402    1.6   1.55  1.55 80.   75.5  60.    0.5   0.3   0.12
   324.484    1.75  1.5   1.35 80.   74.   60.    0.5   0.3   0.12
   324.609    1.75  1.5   1.35 78.   75.5  60.    0.5   0.3   0.12
   324.801    1.6   1.5   1.55 82.   80.   60.    0.5   0.3   0.12
   325.018    1.65  1.6   1.5  82.   77.   60.    0.5   0.3   0.12
   325.228    1.6   1.55  1.55 78.   77.   60.    0.5   0.3   0.12
   325.279    1.6   1.55  1.55 79.   80.   60.    0.5   0.3   0.12
   326.389    1.75  1.5   1.35 81.   75.5  60.    0.5   0.3   0.12
   326.410    1.75  1.5   1.35 80.   77.   60.    0.5   0.3   0.12
   326.542    1.65  1.5   1.5  78.   74.   60.    0.5   0.3   0.12
   326.565    1.6   1.5   1.5  81.   78.5  60.    0.5   0.3   0.12
   326.864    1.75  1.5   1.35 79.   75.5  60.    0.5   0.3   0.12
   327.004    1.75  1.5   1.35 81.   74.   60.    0.5   0.3   0.12
   327.103    1.75  1.5   1.35 80.   75.5  60.    0.5   0.3   0.12
   327.835    1.7   1.55  1.55 78.   78.5  60.    0.5   0.3   0.12
   327.936    1.6   1.55  1.55 78.   78.5  60.    0.5   0.3   0.12
   328.591    1.75  1.5   1.35 82.   74.   60.    0.5   0.3   0.12
   328.611    1.7   1.5   1.35 81.   77.   60.    0.5   0.3   0.12
   330.282    1.65  1.5   1.35 80.   80.   60.    0.5   0.3   0.12
   330.475    1.65  1.6   1.5  80.   74.   60.    0.5   0.3   0.12
   330.595    1.75  1.5   1.35 79.   77.   60.    0.5   0.3   0.12
   330.905    1.6   1.5   1.4  80.   80.   60.    0.5   0.3   0.12
   331.315    1.6   1.55  1.35 82.   75.5  60.    0.5   0.3   0.12
   331.546    1.6   1.55  1.55 78.   75.5  60.    0.5   0.3   0.12
   331.678    1.6   1.55  1.55 81.   75.5  60.    0.5   0.3   0.12
   331.767    1.6   1.5   1.45 78.   80.   60.    0.5   0.3   0.12
   331.862    1.7   1.55  1.55 82.   80.   60.    0.5   0.3   0.12
   331.970    1.7   1.6   1.5  81.   74.   60.    0.5   0.3   0.12
   333.110    1.65  1.6   1.5  80.   75.5  60.    0.5   0.3   0.12
   333.339    1.65  1.6   1.5  81.   77.   60.    0.5   0.3   0.12
   333.467    1.65  1.5   1.55 81.   74.   60.    0.5   0.3   0.12
   333.938    1.6   1.5   1.55 81.   80.   60.    0.5   0.3   0.12
   334.035    1.7   1.6   1.5  82.   75.5  60.    0.5   0.3   0.12
   334.287    1.65  1.5   1.55 78.   75.5  60.    0.5   0.3   0.12
   334.409    1.75  1.5   1.35 78.   77.   60.    0.5   0.3   0.12
   334.492    1.6   1.55  1.55 79.   74.   60.    0.5   0.3   0.12
   335.054    1.75  1.55  1.55 79.   78.5  60.    0.5   0.3   0.12
   335.894    1.7   1.5   1.35 79.   78.5  60.    0.5   0.3   0.12
   335.930    1.6   1.5   1.5  80.   78.5  60.    0.5   0.3   0.12
   336.156    1.65  1.55  1.55 80.   80.   60.    0.5   0.3   0.12
   336.472    1.7   1.5   1.35 80.   77.   60.    0.5   0.3   0.12
   336.662    1.6   1.55  1.55 78.   74.   60.    0.5   0.3   0.12
   337.182    1.6   1.55  1.35 81.   75.5  60.    0.5   0.3   0.12
   338.024    1.6   1.5   1.4  81.   78.5  60.    0.5   0.3   0.12
   338.255    1.7   1.5   1.35 82.   75.5  60.    0.5   0.3   0.12
   338.998    1.6   1.55  1.55 80.   74.   60.    0.5   0.3   0.12
   339.582    1.6   1.5   1.45 80.   78.5  60.    0.5   0.3   0.12
   339.912    1.7   1.5   1.35 81.   75.5  60.    0.5   0.3   0.12
   340.027    1.7   1.6   1.5  81.   75.5  60.    0.5   0.3   0.12
   340.269    1.6   1.6   1.5  81.   78.5  60.    0.5   0.3   0.12
   340.390    1.75  1.55  1.55 78.   78.5  60.    0.5   0.3   0.12
   340.658    1.7   1.6   1.5  80.   74.   60.    0.5   0.3   0.12
   341.547    1.6   1.6   1.5  82.   78.5  60.    0.5   0.3   0.12
   341.763    1.6   1.55  1.55 82.   75.5  60.    0.5   0.3   0.12
   341.790    1.7   1.5   1.35 80.   75.5  60.    0.5   0.3   0.12
   341.846    1.65  1.6   1.5  79.   74.   60.    0.5   0.3   0.12
   343.073    1.7   1.5   1.35 79.   75.5  60.    0.5   0.3   0.12
   343.220    1.7   1.5   1.35 79.   77.   60.    0.5   0.3   0.12
   343.296    1.75  1.55  1.55 82.   80.   60.    0.5   0.3   0.12
   343.328    1.7   1.55  1.55 81.   80.   60.    0.5   0.3   0.12
   343.382    1.7   1.5   1.35 78.   75.5  60.    0.5   0.3   0.12
   343.810    1.65  1.5   1.35 82.   78.5  60.    0.5   0.3   0.12
   343.827    1.6   1.6   1.5  81.   77.   60.    0.5   0.3   0.12
   344.037    1.65  1.5   1.35 79.   80.   60.    0.5   0.3   0.12
   344.540    1.6   1.55  1.55 78.   80.   60.    0.5   0.3   0.12
   345.919    1.65  1.6   1.5  80.   77.   60.    0.5   0.3   0.12
   346.563    1.65  1.5   1.55 80.   74.   60.    0.5   0.3   0.12
   347.011    1.7   1.5   1.35 78.   77.   60.    0.5   0.3   0.12
   347.052    1.65  1.6   1.5  79.   75.5  60.    0.5   0.3   0.12
   347.165    1.6   1.55  1.55 81.   74.   60.    0.5   0.3   0.12
   347.219    1.65  1.55  1.55 79.   80.   60.    0.5   0.3   0.12
   347.239    1.6   1.6   1.5  80.   77.   60.    0.5   0.3   0.12
   347.861    1.6   1.6   1.5  80.   78.5  60.    0.5   0.3   0.12
   348.183    1.7   1.6   1.5  80.   75.5  60.    0.5   0.3   0.12
   348.895    1.7   1.5   1.35 78.   78.5  60.    0.5   0.3   0.12
   349.022    1.6   1.5   1.4  82.   77.   60.    0.5   0.3   0.12
   349.632    1.6   1.55  1.35 80.   75.5  60.    0.5   0.3   0.12
   350.097    1.7   1.6   1.5  79.   74.   60.    0.5   0.3   0.12
   351.510    1.75  1.55  1.55 81.   80.   60.    0.5   0.3   0.12
   351.964    1.6   1.5   1.4  79.   80.   60.    0.5   0.3   0.12
   352.182    1.65  1.5   1.35 81.   78.5  60.    0.5   0.3   0.12
   352.497    1.6   1.6   1.5  82.   77.   60.    0.5   0.3   0.12
   353.289    1.6   1.5   1.5  78.   80.   60.    0.5   0.3   0.12
   353.444    1.7   1.55  1.55 80.   80.   60.    0.5   0.3   0.12
   353.954    1.6   1.5   1.5  79.   78.5  60.    0.5   0.3   0.12
   354.331    1.6   1.6   1.5  82.   80.   60.    0.5   0.3   0.12
   354.577    1.65  1.5   1.55 79.   74.   60.    0.5   0.3   0.12
   354.605    1.6   1.5   1.45 82.   77.   60.    0.5   0.3   0.12
   355.224    1.65  1.6   1.5  82.   78.5  60.    0.5   0.3   0.12
   355.410    1.6   1.55  1.55 82.   74.   60.    0.5   0.3   0.12
   355.913    1.75  1.6   1.5  82.   74.   60.    0.5   0.3   0.12
   356.985    1.6   1.6   1.5  81.   80.   60.    0.5   0.3   0.12
   357.177    1.6   1.5   1.55 80.   80.   60.    0.5   0.3   0.12
   358.640    1.65  1.6   1.5  78.   74.   60.    0.5   0.3   0.12
   358.835    1.65  1.55  1.55 78.   80.   60.    0.5   0.3   0.12
   359.073    1.7   1.6   1.5  79.   75.5  60.    0.5   0.3   0.12
   359.223    1.7   1.55  1.55 79.   80.   60.    0.5   0.3   0.12
   360.024    1.65  1.5   1.35 82.   77.   60.    0.5   0.3   0.12
   360.259    1.6   1.6   1.5  79.   77.   60.    0.5   0.3   0.12
   360.338    1.65  1.5   1.35 80.   78.5  60.    0.5   0.3   0.12
   360.439    1.6   1.5   1.4  81.   77.   60.    0.5   0.3   0.12
   360.504    1.6   1.5   1.45 79.   78.5  60.    0.5   0.3   0.12
   361.398    1.75  1.55  1.55 80.   80.   60.    0.5   0.3   0.12
   361.408    1.6   1.6   1.5  80.   75.5  60.    0.5   0.3   0.12
   361.537    1.75  1.6   1.5  81.   74.   60.    0.5   0.3   0.12
   361.581    1.65  1.6   1.5  79.   77.   60.    0.5   0.3   0.12
   361.908    1.6   1.6   1.5  78.   74.   60.    0.5   0.3   0.12
   362.059    1.65  1.6   1.5  81.   78.5  60.    0.5   0.3   0.12
   362.529    1.7   1.6   1.5  78.   74.   60.    0.5   0.3   0.12
   363.169    1.65  1.5   1.35 78.   80.   60.    0.5   0.3   0.12
   363.487    1.7   1.6   1.5  82.   77.   60.    0.5   0.3   0.12
   363.493    1.7   1.55  1.55 78.   80.   60.    0.5   0.3   0.12
   363.722    1.6   1.6   1.5  79.   78.5  60.    0.5   0.3   0.12
   364.586    1.65  1.6   1.5  78.   75.5  60.    0.5   0.3   0.12
   365.002    1.65  1.5   1.35 81.   77.   60.    0.5   0.3   0.12
   365.180    1.6   1.5   1.4  80.   78.5  60.    0.5   0.3   0.12
   365.311    1.7   1.6   1.5  81.   77.   60.    0.5   0.3   0.12
   365.368    1.6   1.6   1.5  79.   75.5  60.    0.5   0.3   0.12
   365.544    1.6   1.6   1.5  81.   75.5  60.    0.5   0.3   0.12
   365.599    1.6   1.5   1.45 81.   77.   60.    0.5   0.3   0.12
   366.840    1.6   1.55  1.35 79.   75.5  60.    0.5   0.3   0.12
   366.854    1.6   1.6   1.5  80.   80.   60.    0.5   0.3   0.12
   367.705    1.6   1.5   1.5  82.   77.   60.    0.5   0.3   0.12
   368.382    1.6   1.6   1.5  79.   74.   60.    0.5   0.3   0.12
   368.495    1.75  1.55  1.55 79.   80.   60.    0.5   0.3   0.12
   368.626    1.75  1.6   1.5  80.   74.   60.    0.5   0.3   0.12
   368.775    1.65  1.5   1.55 78.   74.   60.    0.5   0.3   0.12
   369.919    1.7   1.6   1.5  80.   77.   60.    0.5   0.3   0.12
   370.224    1.65  1.5   1.35 79.   78.5  60.    0.5   0.3   0.12
   371.197    1.65  1.5   1.35 80.   77.   60.    0.5   0.3   0.12
   371.341    1.75  1.55  1.55 78.   80.   60.    0.5   0.3   0.12
   371.374    1.7   1.6   1.5  78.   75.5  60.    0.5   0.3   0.12
   372.399    1.6   1.6   1.5  78.   75.5  60.    0.5   0.3   0.12
   373.570    1.65  1.6   1.5  80.   78.5  60.    0.5   0.3   0.12
   375.174    1.6   1.5   1.55 82.   78.5  60.    0.5   0.3   0.12
   376.379    1.6   1.5   1.4  78.   80.   60.    0.5   0.3   0.12
   376.886    1.65  1.6   1.5  78.   77.   60.    0.5   0.3   0.12
   377.141    1.6   1.6   1.5  78.   77.   60.    0.5   0.3   0.12
   377.505    1.75  1.6   1.5  79.   74.   60.    0.5   0.3   0.12
   377.751    1.65  1.5   1.35 79.   77.   60.    0.5   0.3   0.12
   377.769    1.6   1.6   1.5  82.   75.5  60.    0.5   0.3   0.12
   378.669    1.6   1.6   1.5  80.   74.   60.    0.5   0.3   0.12
   378.791    1.7   1.6   1.5  79.   77.   60.    0.5   0.3   0.12
   379.073    1.6   1.5   1.4  80.   77.   60.    0.5   0.3   0.12
   379.085    1.75  1.6   1.5  82.   75.5  60.    0.5   0.3   0.12
   379.210    1.6   1.5   1.55 81.   78.5  60.    0.5   0.3   0.12
   379.473    1.75  1.6   1.5  81.   75.5  60.    0.5   0.3   0.12
   379.540    1.65  1.5   1.35 78.   78.5  60.    0.5   0.3   0.12
   380.089    1.6   1.5   1.5  81.   77.   60.    0.5   0.3   0.12
   380.430    1.6   1.6   1.5  79.   80.   60.    0.5   0.3   0.12
   380.924    1.7   1.5   1.35 79.   74.   60.    0.5   0.3   0.12
   381.387    1.6   1.6   1.5  78.   78.5  60.    0.5   0.3   0.12
   381.407    1.7   1.5   1.35 80.   74.   60.    0.5   0.3   0.12
   381.581    1.6   1.5   1.45 78.   78.5  60.    0.5   0.3   0.12
   382.275    1.7   1.5   1.35 78.   74.   60.    0.5   0.3   0.12
   382.343    1.75  1.6   1.5  80.   75.5  60.    0.5   0.3   0.12
   382.657    1.6   1.5   1.45 80.   77.   60.    0.5   0.3   0.12
   384.088    1.7   1.5   1.35 81.   74.   60.    0.5   0.3   0.12
   384.099    1.65  1.5   1.35 78.   77.   60.    0.5   0.3   0.12
   385.777    1.65  1.6   1.5  79.   78.5  60.    0.5   0.3   0.12
   388.341    1.6   1.55  1.35 78.   75.5  60.    0.5   0.3   0.12
   388.474    1.7   1.6   1.5  78.   77.   60.    0.5   0.3   0.12
   389.127    1.7   1.5   1.35 82.   74.   60.    0.5   0.3   0.12
   389.190    1.75  1.6   1.5  78.   74.   60.    0.5   0.3   0.12
   389.694    1.6   1.5   1.5  78.   78.5  60.    0.5   0.3   0.12
   389.880    1.75  1.6   1.5  79.   75.5  60.    0.5   0.3   0.12
   390.252    1.6   1.5   1.45 82.   75.5  60.    0.5   0.3   0.12
   390.306    1.6   1.6   1.5  81.   74.   60.    0.5   0.3   0.12
   391.558    1.6   1.5   1.55 80.   78.5  60.    0.5   0.3   0.12
   391.574    1.6   1.5   1.5  80.   77.   60.    0.5   0.3   0.12
   393.215    1.6   1.5   1.4  79.   78.5  60.    0.5   0.3   0.12
   395.560    1.6   1.5   1.4  82.   75.5  60.    0.5   0.3   0.12
   396.387    1.6   1.6   1.5  78.   80.   60.    0.5   0.3   0.12
   396.638    1.65  1.6   1.5  78.   78.5  60.    0.5   0.3   0.12
   400.147    1.6   1.5   1.55 79.   80.   60.    0.5   0.3   0.12
   400.896    1.75  1.6   1.5  78.   75.5  60.    0.5   0.3   0.12
   400.953    1.6   1.5   1.4  81.   75.5  60.    0.5   0.3   0.12
   403.736    1.6   1.6   1.5  82.   74.   60.    0.5   0.3   0.12
   404.123    1.6   1.5   1.45 79.   77.   60.    0.5   0.3   0.12
   405.294    1.6   1.5   1.5  82.   75.5  60.    0.5   0.3   0.12
   405.361    1.6   1.5   1.45 81.   75.5  60.    0.5   0.3   0.12
   407.093    1.6   1.5   1.5  79.   77.   60.    0.5   0.3   0.12
   408.067    1.6   1.5   1.35 82.   80.   60.    0.5   0.3   0.12
   408.888    1.65  1.6   1.55 82.   74.   60.    0.5   0.3   0.12
   409.952    1.7   1.6   1.5  80.   78.5  60.    0.5   0.3   0.12
   410.157    1.65  1.6   1.5  82.   80.   60.    0.5   0.3   0.12
   410.548    1.7   1.6   1.5  81.   78.5  60.    0.5   0.3   0.12
   411.263    1.7   1.6   1.5  79.   78.5  60.    0.5   0.3   0.12
   411.378    1.65  1.6   1.5  81.   80.   60.    0.5   0.3   0.12
   411.919    1.6   1.5   1.4  80.   75.5  60.    0.5   0.3   0.12
   412.358    1.75  1.6   1.5  80.   77.   60.    0.5   0.3   0.12
   413.187    1.7   1.6   1.5  82.   78.5  60.    0.5   0.3   0.12
   413.350    1.6   1.5   1.45 80.   75.5  60.    0.5   0.3   0.12
   413.617    1.6   1.5   1.4  79.   77.   60.    0.5   0.3   0.12
   413.936    1.65  1.6   1.5  80.   80.   60.    0.5   0.3   0.12
   413.965    1.7   1.6   1.5  78.   78.5  60.    0.5   0.3   0.12
   414.506    1.75  1.6   1.5  81.   77.   60.    0.5   0.3   0.12
   414.876    1.75  1.6   1.5  79.   77.   60.    0.5   0.3   0.12
   415.160    1.65  1.6   1.55 81.   74.   60.    0.5   0.3   0.12
   415.499    1.6   1.5   1.4  78.   78.5  60.    0.5   0.3   0.12
   415.575    1.65  1.6   1.55 82.   75.5  60.    0.5   0.3   0.12
   416.873    1.65  1.6   1.5  79.   80.   60.    0.5   0.3   0.12
   419.449    1.75  1.6   1.5  82.   77.   60.    0.5   0.3   0.12
   419.718    1.6   1.5   1.5  81.   75.5  60.    0.5   0.3   0.12
   419.832    1.6   1.5   1.45 78.   77.   60.    0.5   0.3   0.12
   420.762    1.65  1.6   1.5  78.   80.   60.    0.5   0.3   0.12
   421.491    1.75  1.6   1.5  78.   77.   60.    0.5   0.3   0.12
   421.958    1.6   1.5   1.55 79.   78.5  60.    0.5   0.3   0.12
   421.962    1.6   1.5   1.35 81.   80.   60.    0.5   0.3   0.12
   427.802    1.6   1.5   1.55 82.   77.   60.    0.5   0.3   0.12
   428.452    1.6   1.5   1.45 79.   75.5  60.    0.5   0.3   0.12
   433.126    1.6   1.5   1.45 82.   74.   60.    0.5   0.3   0.12
   433.751    1.65  1.5   1.35 81.   75.5  60.    0.5   0.3   0.12
   433.815    1.6   1.5   1.55 81.   77.   60.    0.5   0.3   0.12
   434.401    1.6   1.6   1.55 81.   77.   60.    0.5   0.3   0.12
   434.407    1.7   1.6   1.55 82.   74.   60.    0.5   0.3   0.12
   434.750    1.65  1.5   1.35 82.   75.5  60.    0.5   0.3   0.12
   434.947    1.65  1.6   1.55 80.   74.   60.    0.5   0.3   0.12
   434.950    1.65  1.6   1.55 81.   75.5  60.    0.5   0.3   0.12
   435.330    1.65  1.5   1.35 80.   75.5  60.    0.5   0.3   0.12
   435.425    1.6   1.5   1.35 80.   80.   60.    0.5   0.3   0.12
   435.836    1.6   1.5   1.5  80.   75.5  60.    0.5   0.3   0.12
   436.047    1.6   1.5   1.5  78.   77.   60.    0.5   0.3   0.12
   436.442    1.6   1.6   1.55 82.   78.5  60.    0.5   0.3   0.12
   439.091    1.6   1.6   1.55 82.   77.   60.    0.5   0.3   0.12
   440.261    1.6   1.5   1.45 78.   75.5  60.    0.5   0.3   0.12
   440.314    1.65  1.5   1.35 79.   75.5  60.    0.5   0.3   0.12
   440.851    1.6   1.5   1.4  79.   75.5  60.    0.5   0.3   0.12
   441.258    1.6   1.5   1.35 82.   78.5  60.    0.5   0.3   0.12
   441.877    1.6   1.5   1.55 80.   77.   60.    0.5   0.3   0.12
   443.358    1.6   1.5   1.35 81.   78.5  60.    0.5   0.3   0.12
   444.584    1.6   1.6   1.55 80.   77.   60.    0.5   0.3   0.12
   444.775    1.6   1.6   1.55 81.   78.5  60.    0.5   0.3   0.12
   445.059    1.6   1.5   1.4  78.   77.   60.    0.5   0.3   0.12
   445.885    1.7   1.6   1.5  78.   80.   60.    0.5   0.3   0.12
   448.392    1.6   1.5   1.45 81.   74.   60.    0.5   0.3   0.12
   448.814    1.65  1.5   1.35 78.   75.5  60.    0.5   0.3   0.12
   449.105    1.6   1.5   1.5  82.   74.   60.    0.5   0.3   0.12
   449.106    1.6   1.5   1.35 80.   78.5  60.    0.5   0.3   0.12
   450.447    1.6   1.5   1.5  79.   75.5  60.    0.5   0.3   0.12
   450.515    1.75  1.6   1.5  78.   78.5  60.    0.5   0.3   0.12
   451.866    1.75  1.6   1.5  79.   78.5  60.    0.5   0.3   0.12
   453.762    1.7   1.6   1.5  79.   80.   60.    0.5   0.3   0.12
   454.801    1.6   1.5   1.35 79.   80.   60.    0.5   0.3   0.12
   455.230    1.6   1.5   1.5  81.   74.   60.    0.5   0.3   0.12
   455.772    1.75  1.6   1.5  80.   78.5  60.    0.5   0.3   0.12
   455.877    1.7   1.6   1.55 81.   74.   60.    0.5   0.3   0.12
   457.654    1.6   1.5   1.45 79.   74.   60.    0.5   0.3   0.12
   458.113    1.6   1.5   1.55 78.   80.   60.    0.5   0.3   0.12
   458.363    1.6   1.5   1.45 80.   74.   60.    0.5   0.3   0.12
   459.426    1.65  1.6   1.55 79.   74.   60.    0.5   0.3   0.12
   459.663    1.6   1.6   1.55 80.   75.5  60.    0.5   0.3   0.12
   460.663    1.7   1.6   1.5  80.   80.   60.    0.5   0.3   0.12
   460.767    1.6   1.6   1.55 79.   77.   60.    0.5   0.3   0.12
   460.861    1.65  1.6   1.55 80.   75.5  60.    0.5   0.3   0.12
   460.937    1.6   1.6   1.55 81.   75.5  60.    0.5   0.3   0.12
   461.003    1.6   1.6   1.55 80.   78.5  60.    0.5   0.3   0.12
   462.147    1.6   1.5   1.35 79.   78.5  60.    0.5   0.3   0.12
   462.994    1.75  1.6   1.5  81.   78.5  60.    0.5   0.3   0.12
   463.937    1.6   1.5   1.55 79.   77.   60.    0.5   0.3   0.12
   465.573    1.6   1.5   1.45 78.   74.   60.    0.5   0.3   0.12
   465.998    1.6   1.6   1.55 82.   80.   60.    0.5   0.3   0.12
   467.405    1.6   1.5   1.55 82.   75.5  60.    0.5   0.3   0.12
   467.762    1.7   1.6   1.5  81.   80.   60.    0.5   0.3   0.12
   468.007    1.6   1.6   1.55 79.   75.5  60.    0.5   0.3   0.12
   469.164    1.6   1.5   1.5  78.   75.5  60.    0.5   0.3   0.12
   470.545    1.6   1.5   1.5  80.   74.   60.    0.5   0.3   0.12
   471.614    1.6   1.55  1.35 82.   74.   60.    0.5   0.3   0.12
   472.474    1.6   1.5   1.55 78.   78.5  60.    0.5   0.3   0.12
   472.508    1.65  1.6   1.55 82.   77.   60.    0.5   0.3   0.12
   473.734    1.75  1.6   1.5  82.   78.5  60.    0.5   0.3   0.12
   475.326    1.7   1.6   1.5  82.   80.   60.    0.5   0.3   0.12
   476.362    1.6   1.6   1.55 82.   75.5  60.    0.5   0.3   0.12
   478.045    1.6   1.6   1.55 81.   80.   60.    0.5   0.3   0.12
   478.065    1.6   1.55  1.35 81.   74.   60.    0.5   0.3   0.12
   478.160    1.6   1.6   1.55 78.   75.5  60.    0.5   0.3   0.12
   478.589    1.6   1.6   1.55 78.   74.   60.    0.5   0.3   0.12
   479.389    1.6   1.6   1.55 78.   77.   60.    0.5   0.3   0.12
   479.538    1.6   1.6   1.55 79.   78.5  60.    0.5   0.3   0.12
   480.200    1.6   1.5   1.55 81.   75.5  60.    0.5   0.3   0.12
   482.724    1.6   1.5   1.4  78.   75.5  60.    0.5   0.3   0.12
   482.785    1.6   1.6   1.55 79.   74.   60.    0.5   0.3   0.12
   482.885    1.6   1.5   1.5  79.   74.   60.    0.5   0.3   0.12
   483.284    1.7   1.6   1.55 80.   74.   60.    0.5   0.3   0.12
   484.135    1.65  1.6   1.55 78.   74.   60.    0.5   0.3   0.12
   485.343    1.75  1.6   1.5  78.   80.   60.    0.5   0.3   0.12
   485.786    1.65  1.6   1.55 79.   75.5  60.    0.5   0.3   0.12
   486.400    1.6   1.5   1.5  78.   74.   60.    0.5   0.3   0.12
   487.286    1.6   1.5   1.35 78.   80.   60.    0.5   0.3   0.12
   490.119    1.6   1.55  1.35 80.   74.   60.    0.5   0.3   0.12
   490.154    1.6   1.6   1.55 80.   74.   60.    0.5   0.3   0.12
   490.525    1.6   1.5   1.55 80.   75.5  60.    0.5   0.3   0.12
   493.200    1.6   1.5   1.35 78.   78.5  60.    0.5   0.3   0.12
   493.621    1.6   1.5   1.4  81.   74.   60.    0.5   0.3   0.12
   494.650    1.6   1.6   1.55 80.   80.   60.    0.5   0.3   0.12
   494.779    1.6   1.5   1.4  80.   74.   60.    0.5   0.3   0.12
   495.199    1.75  1.6   1.5  79.   80.   60.    0.5   0.3   0.12
   496.019    1.65  1.6   1.55 81.   77.   60.    0.5   0.3   0.12
   496.899    1.6   1.5   1.4  82.   74.   60.    0.5   0.3   0.12
   497.766    1.6   1.5   1.55 82.   74.   60.    0.5   0.3   0.12
   498.074    1.6   1.6   1.55 78.   78.5  60.    0.5   0.3   0.12
   502.602    1.6   1.6   1.55 81.   74.   60.    0.5   0.3   0.12
   505.488    1.75  1.6   1.5  80.   80.   60.    0.5   0.3   0.12
   506.619    1.6   1.5   1.55 78.   77.   60.    0.5   0.3   0.12
   506.743    1.6   1.55  1.35 79.   74.   60.    0.5   0.3   0.12
   507.196    1.6   1.5   1.55 79.   75.5  60.    0.5   0.3   0.12
   508.006    1.7   1.6   1.55 82.   75.5  60.    0.5   0.3   0.12
   508.518    1.6   1.5   1.4  79.   74.   60.    0.5   0.3   0.12
   509.215    1.65  1.6   1.55 78.   75.5  60.    0.5   0.3   0.12
   510.489    1.7   1.6   1.55 79.   74.   60.    0.5   0.3   0.12
   512.374    1.6   1.6   1.55 79.   80.   60.    0.5   0.3   0.12
   514.184    1.6   1.5   1.55 81.   74.   60.    0.5   0.3   0.12
   518.531    1.75  1.6   1.5  81.   80.   60.    0.5   0.3   0.12
   518.857    1.65  1.6   1.55 80.   77.   60.    0.5   0.3   0.12
   522.792    1.6   1.6   1.55 82.   74.   60.    0.5   0.3   0.12
   524.034    1.75  1.6   1.55 82.   74.   60.    0.5   0.3   0.12
   524.100    1.6   1.5   1.35 82.   77.   60.    0.5   0.3   0.12
   524.667    1.6   1.5   1.35 81.   77.   60.    0.5   0.3   0.12
   526.386    1.6   1.55  1.35 78.   74.   60.    0.5   0.3   0.12
   527.582    1.6   1.5   1.55 80.   74.   60.    0.5   0.3   0.12
   531.869    1.75  1.6   1.5  82.   80.   60.    0.5   0.3   0.12
   532.546    1.6   1.6   1.55 78.   80.   60.    0.5   0.3   0.12
   532.854    1.7   1.6   1.55 81.   75.5  60.    0.5   0.3   0.12
   532.937    1.6   1.5   1.35 80.   77.   60.    0.5   0.3   0.12
   534.591    1.65  1.6   1.55 82.   78.5  60.    0.5   0.3   0.12
   536.099    1.65  1.6   1.55 79.   77.   60.    0.5   0.3   0.12
   536.355    1.7   1.6   1.55 78.   74.   60.    0.5   0.3   0.12
   539.457    1.6   1.5   1.55 79.   74.   60.    0.5   0.3   0.12
   542.055    1.6   1.5   1.55 78.   75.5  60.    0.5   0.3   0.12
   545.368    1.65  1.6   1.55 78.   77.   60.    0.5   0.3   0.12
   546.966    1.65  1.6   1.55 81.   78.5  60.    0.5   0.3   0.12
   549.857    1.6   1.5   1.4  78.   74.   60.    0.5   0.3   0.12
   550.723    1.6   1.5   1.35 79.   77.   60.    0.5   0.3   0.12
   553.475    1.75  1.6   1.55 81.   74.   60.    0.5   0.3   0.12
   554.711    1.7   1.6   1.55 80.   75.5  60.    0.5   0.3   0.12
   559.769    1.6   1.5   1.55 78.   74.   60.    0.5   0.3   0.12
   561.745    1.65  1.6   1.55 80.   78.5  60.    0.5   0.3   0.12
   568.776    1.7   1.6   1.55 79.   75.5  60.    0.5   0.3   0.12
   570.723    1.65  1.6   1.55 79.   78.5  60.    0.5   0.3   0.12
   574.325    1.65  1.6   1.55 78.   78.5  60.    0.5   0.3   0.12
   574.733    1.7   1.6   1.55 78.   75.5  60.    0.5   0.3   0.12
   577.842    1.6   1.5   1.35 78.   77.   60.    0.5   0.3   0.12
   583.225    1.75  1.6   1.55 80.   74.   60.    0.5   0.3   0.12
   590.146    1.65  1.5   1.35 80.   74.   60.    0.5   0.3   0.12
   590.567    1.65  1.5   1.35 81.   74.   60.    0.5   0.3   0.12
   590.735    1.65  1.5   1.35 79.   74.   60.    0.5   0.3   0.12
   590.775    1.65  1.5   1.35 78.   74.   60.    0.5   0.3   0.12
   591.065    1.65  1.6   1.55 82.   80.   60.    0.5   0.3   0.12
   594.294    1.7   1.6   1.55 82.   77.   60.    0.5   0.3   0.12
